scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
136,1964.399996,2.068758,-0.070526,-0.010244,0.053129,2.063761,-0.069846,-0.000098,0.047190,0.06356526822074704,0.015450941942578206,-0.04529743483824761,-0.0028139546764051485,0.9659719789063838,1.0150440316023257,1,translating,8311,24000,1
137,1964.499849,2.119858,-0.075299,-0.019431,0.057615,2.101892,-0.059443,0.000633,0.059604,0.07319548316804259,-0.008695490423587027,-0.04953075497014282,0.0039646273046245245,0.9627178221752644,0.6771471622543155,1,translating,8403,24000,1
138,1964.599694,2.158646,-0.067723,-0.019271,0.057084,2.185394,-0.078305,0.000973,0.058595,0.061243511323419764,0.002880205990748508,-0.041765294194373456,-0.00043514216318041294,0.9661419261757671,0.6854336746502369,1,translating,8490,24000,1
139,1964.699539,2.199926,-0.073381,-0.010419,0.060564,2.185819,-0.053394,-0.000051,0.061963,0.0737342040051936,-0.007812585806420441,-0.05329261260004764,0.0014701156574521896,0.964205873866804,1.5414100036589093,1,translating,8673,24000,1
140,1964.799393,2.243938,-0.061279,-0.008818,0.057201,2.269947,-0.082019,-0.000389,0.054215,0.06826013697959521,0.010841176954324544,-0.042209392600866466,-0.004461526367280966,0.9650282351475634,0.7799764098161748,1,translating,8644,24000,1
141,1964.899630,2.286337,-0.067334,-0.008209,0.057275,2.281629,-0.052341,0.000183,0.057313,0.06439598428539028,-0.00829918696541962,-0.03882345408042741,-0.00047244636051828115,0.9634848192703326,0.7044215215720663,1,translating,8720,24000,1
142,1964.999465,2.326988,-0.071240,-0.005496,0.052600,2.330389,-0.072009,0.000418,0.050279,0.06041563883577794,-0.0026347293598197596,-0.02859684509281943,-0.005799320760693262,0.9634944580543494,0.39060229183732076,1,translating,8798,24000,1
143,1965.099308,2.373890,-0.087137,-0.008875,0.048889,2.376098,-0.075110,-0.000051,0.049904,0.07326760280546152,-0.018475377225336653,-0.04812724121193955,-0.0036374063810011965,0.9649107887158359,0.8395028569742494,1,translating,8883,24000,1
144,1965.199949,2.419659,-0.089843,-0.006919,0.045893,2.433015,-0.104053,0.000224,0.042857,0.06307342906569158,-0.005215436196917472,-0.028360871602310822,-0.0030463355941070195,0.9589769032739819,0.4747749638233544,1,translating,8963,24000,1
145,1965.299784,2.464155,-0.084816,-0.016109,0.039744,2.427941,-0.089571,-0.010532,0.044382,0.06800899132872873,0.00764148187913169,-0.03882101664904039,-0.0070305968290253745,0.9603373660994245,0.7147092752118396,1,translating,9030,24000,1
146,1965.399618,2.520188,-0.066631,-0.023481,0.030198,2.637306,-0.078644,0.000215,0.035541,0.08061013694228825,0.01749047711141602,-0.05176507067738387,-0.010895405864907325,0.9558603917521225,1.117909210864363,1,translating,9102,24000,1
