scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,2361,24000,0
1,1951.899477,-0.000004,-0.000004,0.000001,0.000004,-0.000004,-0.000004,0.000001,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,2710,24000,0
2,1951.999327,-0.000004,-0.000003,0.000002,-0.000037,-0.000004,-0.000003,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,2806,24000,0
3,1952.099978,-0.000004,-0.000003,0.000003,-0.000061,-0.000004,-0.000003,0.000003,-0.000061,nan,nan,nan,nan,nan,nan,-1,stationary,2851,24000,0
4,1952.199821,-0.000005,-0.000008,0.000002,-0.000071,-0.000005,-0.000008,0.000002,-0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,2894,24000,0
5,1952.299657,-0.000002,-0.000007,0.000004,-0.000032,-0.000002,-0.000007,0.000004,-0.000032,nan,nan,nan,nan,nan,nan,-1,stationary,2945,24000,0
6,1952.399498,-0.000004,-0.000006,0.000004,0.000026,-0.000004,-0.000006,0.000004,0.000026,nan,nan,nan,nan,nan,nan,-1,stationary,2964,24000,0
7,1952.499356,-0.000006,-0.000007,0.000007,0.000052,-0.000006,-0.000007,0.000007,0.000052,nan,nan,nan,nan,nan,nan,-1,stationary,2983,24000,0
8,1952.599997,-0.000005,-0.000006,0.000007,-0.000025,-0.000005,-0.000006,0.000007,-0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,3004,24000,0
9,1952.699828,-0.000004,-0.000004,0.000011,-0.000016,-0.000004,-0.000004,0.000011,-0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,3021,24000,0
10,1952.799667,-0.000007,-0.000004,0.000013,-0.000034,-0.000007,-0.000004,0.000013,-0.000034,nan,nan,nan,nan,nan,nan,-1,stationary,3041,24000,0
11,1952.899509,-0.000011,-0.000009,0.000016,-0.000016,-0.000011,-0.000009,0.000016,-0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,3091,24000,0
12,1952.999356,-0.000009,-0.000009,0.000017,-0.000026,-0.000009,-0.000009,0.000017,-0.000026,nan,nan,nan,nan,nan,nan,-1,stationary,3139,24000,0
13,1953.099604,-0.000007,-0.000008,0.000016,-0.000023,-0.000007,-0.000008,0.000016,-0.000023,nan,nan,nan,nan,nan,nan,-1,stationary,3172,24000,0
14,1953.199446,-0.000007,-0.000007,0.000014,-0.000079,-0.000007,-0.000007,0.000014,-0.000079,nan,nan,nan,nan,nan,nan,-1,stationary,3191,24000,0
15,1953.299291,-0.000011,-0.000006,0.000015,-0.000255,-0.000011,-0.000006,0.000015,-0.000255,nan,nan,nan,nan,nan,nan,-1,stationary,3204,24000,0
16,1953.399912,0.000004,-0.000016,0.000013,-0.000408,0.000004,-0.000016,0.000013,-0.000408,nan,nan,nan,nan,nan,nan,-1,stationary,3245,24000,0
17,1953.499759,-0.000025,-0.000015,0.000019,-0.000148,-0.000025,-0.000015,0.000019,-0.000148,nan,nan,nan,nan,nan,nan,-1,stationary,3289,24000,0
18,1953.599598,-0.000014,-0.000011,0.000016,-0.000186,-0.000014,-0.000011,0.000016,-0.000186,nan,nan,nan,nan,nan,nan,-1,stationary,3293,24000,0
19,1953.699431,-0.000022,-0.000020,0.000018,-0.000143,-0.000022,-0.000020,0.000018,-0.000143,nan,nan,nan,nan,nan,nan,-1,stationary,3297,24000,0
