scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,8073,24000,0
1,1951.899477,-0.000001,-0.000001,0.000001,-0.000027,-0.000001,-0.000001,0.000001,-0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,11105,24000,0
2,1951.999327,-0.000003,-0.000000,0.000002,-0.000024,-0.000003,-0.000000,0.000002,-0.000024,nan,nan,nan,nan,nan,nan,-1,stationary,12299,24000,0
3,1952.099978,-0.000002,-0.000002,0.000002,-0.000049,-0.000002,-0.000002,0.000002,-0.000049,nan,nan,nan,nan,nan,nan,-1,stationary,12988,24000,0
4,1952.199821,-0.000006,-0.000007,0.000002,-0.000058,-0.000006,-0.000007,0.000002,-0.000058,nan,nan,nan,nan,nan,nan,-1,stationary,13487,24000,0
5,1952.299657,-0.000005,-0.000011,0.000007,-0.000034,-0.000005,-0.000011,0.000007,-0.000034,nan,nan,nan,nan,nan,nan,-1,stationary,13818,24000,0
6,1952.399498,-0.000005,-0.000009,0.000006,0.000083,-0.000005,-0.000009,0.000006,0.000083,nan,nan,nan,nan,nan,nan,-1,stationary,14111,24000,0
7,1952.499356,-0.000007,-0.000007,0.000007,0.000123,-0.000007,-0.000007,0.000007,0.000123,nan,nan,nan,nan,nan,nan,-1,stationary,14320,24000,0
8,1952.599997,-0.000005,-0.000005,0.000007,0.000056,-0.000005,-0.000005,0.000007,0.000056,nan,nan,nan,nan,nan,nan,-1,stationary,14517,24000,0
9,1952.699828,-0.000004,-0.000001,0.000011,0.000055,-0.000004,-0.000001,0.000011,0.000055,nan,nan,nan,nan,nan,nan,-1,stationary,14681,24000,0
10,1952.799667,-0.000006,0.000002,0.000014,0.000038,-0.000006,0.000002,0.000014,0.000038,nan,nan,nan,nan,nan,nan,-1,stationary,14845,24000,0
11,1952.899509,-0.000011,-0.000004,0.000016,0.000057,-0.000011,-0.000004,0.000016,0.000057,nan,nan,nan,nan,nan,nan,-1,stationary,15007,24000,0
12,1952.999356,-0.000011,-0.000007,0.000017,0.000048,-0.000011,-0.000007,0.000017,0.000048,nan,nan,nan,nan,nan,nan,-1,stationary,15175,24000,0
