scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,6819,24000,0
1,1951.899477,-0.000004,-0.000004,0.000001,-0.000025,-0.000004,-0.000004,0.000001,-0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,9021,24000,0
2,1951.999327,-0.000006,-0.000007,0.000000,-0.000123,-0.000006,-0.000007,0.000000,-0.000123,nan,nan,nan,nan,nan,nan,-1,stationary,9795,24000,0
3,1952.099978,-0.000006,-0.000008,0.000001,-0.000100,-0.000006,-0.000008,0.000001,-0.000100,nan,nan,nan,nan,nan,nan,-1,stationary,10249,24000,0
4,1952.199821,-0.000010,-0.000014,0.000001,-0.000102,-0.000010,-0.000014,0.000001,-0.000102,nan,nan,nan,nan,nan,nan,-1,stationary,10565,24000,0
5,1952.299657,-0.000011,-0.000021,0.000006,-0.000078,-0.000011,-0.000021,0.000006,-0.000078,nan,nan,nan,nan,nan,nan,-1,stationary,10778,24000,0
6,1952.399498,-0.000010,-0.000023,0.000006,0.000039,-0.000010,-0.000023,0.000006,0.000039,nan,nan,nan,nan,nan,nan,-1,stationary,10958,24000,0
7,1952.499356,-0.000013,-0.000024,0.000006,0.000079,-0.000013,-0.000024,0.000006,0.000079,nan,nan,nan,nan,nan,nan,-1,stationary,11101,24000,0
8,1952.599997,-0.000013,-0.000023,0.000006,0.000019,-0.000013,-0.000023,0.000006,0.000019,nan,nan,nan,nan,nan,nan,-1,stationary,11212,24000,0
9,1952.699828,-0.000011,-0.000019,0.000010,0.000011,-0.000011,-0.000019,0.000010,0.000011,nan,nan,nan,nan,nan,nan,-1,stationary,11291,24000,0
10,1952.799667,-0.000013,-0.000015,0.000014,-0.000008,-0.000013,-0.000015,0.000014,-0.000008,nan,nan,nan,nan,nan,nan,-1,stationary,11401,24000,0
