scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.699814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,2670,24000,0
1,1951.799651,0.000000,-0.000001,0.000001,0.000016,0.000000,-0.000001,0.000001,0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,3128,24000,0
2,1951.899477,-0.000001,-0.000001,0.000002,-0.000028,-0.000001,-0.000001,0.000002,-0.000028,nan,nan,nan,nan,nan,nan,-1,stationary,3278,24000,0
3,1951.999327,0.000000,-0.000001,0.000001,-0.000076,0.000000,-0.000001,0.000001,-0.000076,nan,nan,nan,nan,nan,nan,-1,stationary,3347,24000,0
4,1952.099978,-0.000001,-0.000003,0.000002,-0.000051,-0.000001,-0.000003,0.000002,-0.000051,nan,nan,nan,nan,nan,nan,-1,stationary,3401,24000,0
5,1952.199821,-0.000004,-0.000009,0.000001,-0.000061,-0.000004,-0.000009,0.000001,-0.000061,nan,nan,nan,nan,nan,nan,-1,stationary,3439,24000,0
6,1952.299657,-0.000005,-0.000015,0.000006,-0.000036,-0.000005,-0.000015,0.000006,-0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,3465,24000,0
7,1952.399498,-0.000005,-0.000018,0.000006,0.000081,-0.000005,-0.000018,0.000006,0.000081,nan,nan,nan,nan,nan,nan,-1,stationary,3487,24000,0
8,1952.499356,-0.000008,-0.000019,0.000006,0.000120,-0.000008,-0.000019,0.000006,0.000120,nan,nan,nan,nan,nan,nan,-1,stationary,3509,24000,0
9,1952.599997,-0.000008,-0.000018,0.000007,0.000043,-0.000008,-0.000018,0.000007,0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,3534,24000,0
10,1952.699828,-0.000007,-0.000014,0.000010,0.000052,-0.000007,-0.000014,0.000010,0.000052,nan,nan,nan,nan,nan,nan,-1,stationary,3551,24000,0
11,1952.799667,-0.000008,-0.000011,0.000012,0.000048,-0.000008,-0.000011,0.000012,0.000048,nan,nan,nan,nan,nan,nan,-1,stationary,3567,24000,0
12,1952.899509,-0.000014,-0.000015,0.000013,0.000074,-0.000014,-0.000015,0.000013,0.000074,nan,nan,nan,nan,nan,nan,-1,stationary,3619,24000,0
13,1952.999356,-0.000018,-0.000020,0.000014,0.000066,-0.000018,-0.000020,0.000014,0.000066,nan,nan,nan,nan,nan,nan,-1,stationary,3672,24000,0
14,1953.099604,-0.000019,-0.000022,0.000014,0.000069,-0.000019,-0.000022,0.000014,0.000069,nan,nan,nan,nan,nan,nan,-1,stationary,3703,24000,0
15,1953.199446,-0.000019,-0.000023,0.000012,-0.000037,-0.000019,-0.000023,0.000012,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,3720,24000,0
16,1953.299291,-0.000025,-0.000022,0.000012,-0.000158,-0.000025,-0.000022,0.000012,-0.000158,nan,nan,nan,nan,nan,nan,-1,stationary,3728,24000,0
17,1953.399912,-0.000008,-0.000030,0.000010,-0.000309,-0.000008,-0.000030,0.000010,-0.000309,nan,nan,nan,nan,nan,nan,-1,stationary,3736,24000,0
18,1953.499759,-0.000018,-0.000044,0.000012,-0.000149,-0.000018,-0.000044,0.000012,-0.000149,nan,nan,nan,nan,nan,nan,-1,stationary,3743,24000,0
19,1953.599598,-0.000001,-0.000027,0.000009,-0.000246,-0.000001,-0.000027,0.000009,-0.000246,nan,nan,nan,nan,nan,nan,-1,stationary,3749,24000,0
20,1953.699431,0.000005,-0.000032,0.000009,-0.000115,0.000005,-0.000032,0.000009,-0.000115,nan,nan,nan,nan,nan,nan,-1,stationary,3621,24000,0
21,1953.799668,-0.000006,-0.000046,0.000010,-0.000106,-0.000006,-0.000046,0.000010,-0.000106,nan,nan,nan,nan,nan,nan,-1,stationary,3628,24000,0
22,1953.899504,0.000001,-0.000039,0.000008,-0.000215,0.000001,-0.000039,0.000008,-0.000215,nan,nan,nan,nan,nan,nan,-1,stationary,3632,24000,0
23,1953.999350,0.000000,-0.000048,0.000012,-0.000201,0.000000,-0.000048,0.000012,-0.000201,nan,nan,nan,nan,nan,nan,-1,stationary,3643,24000,0
24,1954.099600,-0.000025,-0.000052,0.000046,-0.000242,-0.000025,-0.000052,0.000046,-0.000242,nan,nan,nan,nan,nan,nan,-1,stationary,3665,24000,0
25,1954.199424,-0.000027,-0.000053,0.000043,-0.000213,-0.000027,-0.000053,0.000043,-0.000213,nan,nan,nan,nan,nan,nan,-1,stationary,3709,24000,0
26,1954.299665,-0.000041,-0.000052,0.000040,-0.000158,-0.000041,-0.000052,0.000040,-0.000158,nan,nan,nan,nan,nan,nan,-1,stationary,3747,24000,0
27,1954.399500,-0.000030,-0.000066,0.000037,-0.000078,-0.000030,-0.000066,0.000037,-0.000078,nan,nan,nan,nan,nan,nan,-1,stationary,3760,24000,0
28,1954.499329,-0.000040,-0.000074,0.000035,-0.000064,-0.000040,-0.000074,0.000035,-0.000064,nan,nan,nan,nan,nan,nan,-1,stationary,3763,24000,0
29,1954.599970,-0.000044,-0.000075,0.000037,-0.000072,-0.000044,-0.000075,0.000037,-0.000072,nan,nan,nan,nan,nan,nan,-1,stationary,3768,24000,0
30,1954.699816,-0.000046,-0.000085,0.000042,-0.000032,-0.000046,-0.000085,0.000042,-0.000032,nan,nan,nan,nan,nan,nan,-1,stationary,3772,24000,0
31,1954.799654,-0.000053,-0.000089,0.000042,0.000040,-0.000053,-0.000089,0.000042,0.000040,nan,nan,nan,nan,nan,nan,-1,stationary,3779,24000,0
32,1954.899494,-0.000050,-0.000092,0.000036,0.000104,-0.000050,-0.000092,0.000036,0.000104,nan,nan,nan,nan,nan,nan,-1,stationary,3781,24000,0
33,1954.999337,-0.000061,-0.000101,0.000034,0.000166,-0.000061,-0.000101,0.000034,0.000166,nan,nan,nan,nan,nan,nan,-1,stationary,3783,24000,0
34,1955.099979,-0.000062,-0.000103,0.000029,0.000209,-0.000062,-0.000103,0.000029,0.000209,nan,nan,nan,nan,nan,nan,-1,stationary,3790,24000,0
35,1955.199829,-0.000066,-0.000106,0.000028,0.000241,-0.000066,-0.000106,0.000028,0.000241,nan,nan,nan,nan,nan,nan,-1,stationary,3794,24000,0
36,1955.299679,-0.000057,-0.000113,0.000031,0.000047,-0.000057,-0.000113,0.000031,0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,3817,24000,0
37,1955.399515,-0.000051,-0.000114,0.000027,0.000039,-0.000051,-0.000114,0.000027,0.000039,nan,nan,nan,nan,nan,nan,-1,stationary,3868,24000,0
38,1955.499358,-0.000089,-0.000101,0.000028,0.000156,-0.000089,-0.000101,0.000028,0.000156,nan,nan,nan,nan,nan,nan,-1,stationary,3921,24000,0
39,1955.599600,-0.000114,-0.000123,0.000034,0.000337,-0.000114,-0.000123,0.000034,0.000337,nan,nan,nan,nan,nan,nan,-1,stationary,3948,24000,0
40,1955.699435,-0.000080,-0.000121,0.000031,0.000470,-0.000080,-0.000121,0.000031,0.000470,nan,nan,nan,nan,nan,nan,-1,stationary,3773,24000,0
41,1955.799669,-0.000116,-0.000127,0.000029,0.000513,-0.000116,-0.000127,0.000029,0.000513,nan,nan,nan,nan,nan,nan,-1,stationary,3777,24000,0
42,1955.899516,-0.000101,-0.000115,0.000027,0.000083,-0.000101,-0.000115,0.000027,0.000083,nan,nan,nan,nan,nan,nan,-1,stationary,3779,24000,0
43,1955.999354,-0.000092,-0.000118,0.000026,0.000602,-0.000092,-0.000118,0.000026,0.000602,nan,nan,nan,nan,nan,nan,-1,stationary,3783,24000,0
44,1956.099994,-0.000114,-0.000153,0.000025,0.000390,-0.000114,-0.000153,0.000025,0.000390,nan,nan,nan,nan,nan,nan,-1,stationary,3786,24000,0
45,1956.199832,-0.000113,-0.000156,0.000022,0.000166,-0.000113,-0.000156,0.000022,0.000166,nan,nan,nan,nan,nan,nan,-1,stationary,3790,24000,0
46,1956.299680,-0.000120,-0.000156,0.000020,0.000267,-0.000120,-0.000156,0.000020,0.000267,nan,nan,nan,nan,nan,nan,-1,stationary,3792,24000,0
47,1956.399509,-0.000118,-0.000165,0.000019,0.000322,-0.000118,-0.000165,0.000019,0.000322,nan,nan,nan,nan,nan,nan,-1,stationary,3794,24000,0
48,1956.499352,-0.000106,-0.000161,0.000017,0.000286,-0.000106,-0.000161,0.000017,0.000286,nan,nan,nan,nan,nan,nan,-1,stationary,3819,24000,0
49,1956.599978,-0.000137,-0.000152,0.000019,0.000634,-0.000137,-0.000152,0.000019,0.000634,nan,nan,nan,nan,nan,nan,-1,stationary,3865,24000,0
50,1956.699822,-0.000120,-0.000155,0.000020,0.000779,-0.000120,-0.000155,0.000020,0.000779,nan,nan,nan,nan,nan,nan,-1,stationary,3920,24000,0
51,1956.799662,-0.000130,-0.000156,0.000018,0.000166,-0.000130,-0.000156,0.000018,0.000166,nan,nan,nan,nan,nan,nan,-1,stationary,3952,24000,0
52,1956.899516,-0.000112,-0.000149,0.000011,0.000705,-0.000112,-0.000149,0.000011,0.000705,nan,nan,nan,nan,nan,nan,-1,stationary,3956,24000,0
53,1956.999363,-0.000116,-0.000160,0.000007,0.002549,-0.000116,-0.000160,0.000007,0.002549,nan,nan,nan,nan,nan,nan,-1,stationary,3957,24000,0
54,1957.099993,-0.000217,-0.000115,0.000006,0.002850,-0.000217,-0.000115,0.000006,0.002850,nan,nan,nan,nan,nan,nan,-1,stationary,3961,24000,0
55,1957.199826,0.000186,-0.000284,0.000009,0.004132,0.000186,-0.000284,0.000009,0.004132,nan,nan,nan,nan,nan,nan,-1,stationary,3966,24000,0
56,1957.299666,0.001069,-0.000688,-0.000013,0.003441,-0.000059,-0.000141,0.000006,0.003912,0.0009917671101401509,-0.0004166168440053517,-0.0003143393706569675,-0.0007057332281856288,0.9772178217941138,3.2153983254069536e-05,1,mild,3968,24000,1
57,1957.399503,0.001032,-0.000703,0.000002,0.004018,0.001032,-0.000703,0.000002,0.004018,nan,nan,nan,nan,nan,nan,-1,stationary,3984,24000,0
58,1957.499354,0.001002,-0.000726,0.000008,0.007278,0.001002,-0.000726,0.000008,0.007278,nan,nan,nan,nan,nan,nan,-1,stationary,3987,24000,0
59,1957.599610,0.001073,-0.000729,-0.000004,0.007170,0.001073,-0.000729,-0.000004,0.007170,nan,nan,nan,nan,nan,nan,-1,stationary,4001,24000,0
60,1957.699452,0.001179,-0.000663,0.000006,0.008414,0.001179,-0.000663,0.000006,0.008414,nan,nan,nan,nan,nan,nan,-1,stationary,3982,24000,0
61,1957.799301,0.009624,-0.003196,-0.001856,0.017514,0.002461,0.000039,-0.000013,0.016201,0.011698307336985432,-0.0034799491785770754,-0.009535853393332015,0.008954799002041472,0.9776877650319459,0.018692393575940693,1,mild,4084,24000,1
62,1957.899948,0.018442,-0.001719,-0.000961,0.028291,0.027891,-0.004243,0.000144,0.029730,0.009792385660974205,0.0016200828265228247,-0.002095643247698002,0.01060987315611756,0.9744122969109661,0.004996745357223905,1,mild,4165,24000,1
63,1957.999785,0.028022,0.006122,0.000649,0.032516,0.031250,0.002226,0.000020,0.039009,0.009067688699587649,0.00872229088343738,0.003767750575055027,0.003993527765071802,0.9773459479692248,0.014303279769816062,1,mild,4234,24000,1
64,1958.099626,0.039745,0.010057,0.000732,0.028011,0.028851,0.005109,0.000015,0.034688,0.014193063647596652,0.007139637770732253,-0.0006870727474785344,-0.005204081675385826,0.9771454448112009,0.04077177295728306,1,mild,4275,24000,1
65,1958.199467,0.054712,0.009871,0.000211,0.014707,0.063065,0.007318,-0.000077,0.018514,0.014572089645876654,0.0005625150047830173,0.0007231452789787117,-0.01348781614820799,0.9717259075254725,0.009576670748854989,1,mild,4337,24000,1
66,1958.299321,0.065084,-0.001798,0.000368,0.006750,0.067105,-0.000155,0.000181,-0.001387,0.009916297857589622,-0.013094327755541797,0.0011821639954799825,-0.007456501049477475,0.9732925468014925,0.032897653532474425,1,mild,4385,24000,1
67,1958.399966,0.087575,-0.011272,0.001631,-0.007529,0.086939,-0.029317,0.000107,-0.018603,0.02088886708776136,-0.01016145153065053,0.005626524346156076,-0.013850894633383175,0.965575223855836,0.04081687139549463,1,translating,4483,24000,1
68,1958.499797,0.107754,-0.028325,0.000106,-0.018639,0.091905,-0.010823,0.003290,-0.012611,0.024242332147170295,-0.01105755094365034,-0.0014305727120771526,-0.01681692299024653,0.9626225099543275,0.761702690210098,1,translating,4637,24000,1
69,1958.599637,0.131770,-0.026685,-0.002899,-0.030493,0.202359,-0.132223,-0.000613,-0.039586,0.02410271086547755,0.003405000257979709,-0.004755684707882049,-0.011903623468585225,0.9635479528753911,0.28734574916306527,1,translating,4700,24000,1
70,1958.699475,0.152549,-0.027754,-0.001735,-0.038132,0.133593,-0.007270,0.000338,-0.038265,0.022107545251900673,-0.0011276949709486533,-0.0021462657769932897,-0.007612977592437671,0.9751572604685095,0.0287485279630217,1,translating,4761,24000,1
71,1958.799308,0.172863,-0.028450,-0.000033,-0.042063,0.161052,-0.027942,-0.000127,-0.046160,0.021622403016934355,-0.00013429849679132133,0.0010266405297450203,-0.0038679231401845364,0.9694893967848439,0.018874977695595416,1,mild,4821,24000,1
72,1958.899960,0.189123,-0.030125,0.000402,-0.044252,0.173229,-0.028564,-0.000358,-0.043836,0.02300152612314388,-0.001533808716344405,-0.004448310674746384,-0.00244793825137392,0.976165186445142,0.11276874156823917,1,mild,4884,24000,1
73,1958.999810,0.222047,-0.035079,-0.002376,-0.050457,0.191228,-0.030561,-0.002081,-0.050244,0.034390721880754566,-0.003877083247700211,-0.004792809123109574,-0.006374611019114628,0.9655402631009913,0.06285767668477858,1,translating,4977,24000,1
74,1959.099657,0.253278,-0.041311,-0.001725,-0.055415,0.291686,-0.043088,0.000314,-0.057669,0.03254895603084412,-0.004806618968226262,-0.002495800732446498,-0.004893908993288924,0.9744932541521516,0.05685450299502574,1,translating,5051,24000,1
75,1959.199491,0.283893,-0.045431,-0.004003,-0.060334,0.271332,-0.045794,-0.000296,-0.058476,0.03238353760533891,-0.002418000891276844,-0.006503128649847965,-0.005108008589237044,0.9725955043122205,0.0235588457620884,1,translating,5122,24000,1
76,1959.299333,0.316432,-0.062042,-0.002901,-0.062578,0.321880,-0.051618,0.000161,-0.068045,0.03442009055958595,-0.015703640548545842,-0.0014249082078248323,-0.0020766388395094914,0.9682422923705374,0.023579554207577978,1,translating,5179,24000,1
77,1959.399981,0.348591,-0.070980,-0.001603,-0.063710,0.353926,-0.080833,0.000307,-0.062090,0.03365107373120446,-0.0064313338381807375,-0.001302954667205168,-0.0013949274266358126,0.9723176655553596,0.011563015194532122,1,translating,5207,24000,1
78,1959.499822,0.377527,-0.079076,-0.004871,-0.060308,0.379356,-0.076505,-0.000739,-0.062609,0.031721268726051244,-0.006524169941684699,-0.009526416002068987,0.003306630668050219,0.9711915428953073,0.0305448043867666,1,translating,5233,24000,1
79,1959.599660,0.411166,-0.082797,-0.005261,-0.059905,0.401404,-0.088629,0.000098,-0.053782,0.036372418257023476,-0.000853815566098523,-0.007404858506228918,-0.00013414289889300592,0.9687254009840802,0.048409797287048174,1,translating,5294,24000,1
80,1959.699502,0.438384,-0.094968,-0.002537,-0.059833,0.450176,-0.089689,0.000829,-0.059934,0.029649310550584784,-0.010963760965032154,-0.002128606326298684,-6.997290795235965e-05,0.9711441289346038,0.029291813955525308,1,translating,5142,24000,1
81,1959.799358,0.462165,-0.103517,-0.000745,-0.059441,0.440730,-0.095829,-0.000104,-0.060396,0.0315615004432559,-0.012378345651446784,-0.008257677365173677,0.0006235490117691055,0.97474864011946,0.12739506152020377,1,mild,5174,24000,1
82,1959.899624,0.486924,-0.107118,-0.001485,-0.058503,0.466242,-0.103787,-0.000308,-0.059266,0.038246266054778544,-0.004713497304049255,-0.020370695946547425,0.0007190288450814441,0.9723379318102662,0.2521125260218502,1,mild,5194,24000,1
83,1959.999459,0.522536,-0.120097,-0.001633,-0.057958,0.520740,-0.110190,0.000296,-0.056671,0.03750387211887374,-0.011291499029990534,-0.0030872111180280156,0.00046986879046424974,0.9706632180008448,0.014296480833343877,1,translating,5208,24000,1
84,1960.099306,0.555353,-0.130034,-0.004019,-0.057386,0.529242,-0.122801,-0.001080,-0.059781,0.03826567793710878,-0.010137919996651187,-0.011538642118621515,0.000641540591465444,0.9726948294627193,0.2136550043489464,1,translating,5228,24000,1
85,1960.199941,0.592132,-0.145301,-0.004173,-0.053254,0.592645,-0.137003,0.001239,-0.054150,0.03988125620817573,-0.013937108413653143,-0.006433349911092149,0.003994108569949542,0.9675379082221005,0.03424065080653171,1,translating,5261,24000,1
86,1960.299761,0.625382,-0.156472,-0.004278,-0.046995,0.630345,-0.162087,0.001150,-0.046136,0.036518749351227675,-0.009019517460670798,-0.007228922816397575,0.005936145347375055,0.968151658018954,0.03964691958722788,1,translating,5329,24000,1
87,1960.399604,0.661613,-0.174030,-0.004080,-0.036297,0.652909,-0.162805,-0.000798,-0.041632,0.038826398798118444,-0.017011240941122996,-0.004144161089963832,0.010853494878504994,0.9593134228385275,0.0320658165349126,1,translating,5423,24000,1
88,1960.499437,0.690587,-0.185365,-0.006300,-0.016113,0.702558,-0.190626,0.000567,-0.017011,0.033610357020989245,-0.010758669371802865,-0.013078140122288504,0.01983530999546371,0.9612040742686141,0.10894290805586378,1,translating,5502,24000,1
89,1960.599669,0.717148,-0.185495,-0.005887,-0.001127,0.713569,-0.194070,0.000822,0.004039,0.02981058933209113,0.001128593741239775,-0.007940042230448778,0.014341218476561494,0.9616108958213467,0.0503793312337113,1,translating,5549,24000,1
90,1960.699502,0.738042,-0.186743,-0.002511,0.021043,0.740430,-0.176242,0.000420,0.022505,0.025983427137523996,-0.0020878559498909155,-0.0105302290945865,0.02169661939445795,0.9565133550974586,0.04146186735817574,1,mild,5593,24000,1
91,1960.799339,0.760942,-0.181501,-0.001213,0.039969,0.767813,-0.185175,-0.000252,0.064512,0.027128856421518854,0.008866410220495918,-0.01067168098644157,0.01755887020501028,0.963814774881964,0.13696240759562162,1,mild,5617,24000,1
92,1960.899995,0.790757,-0.179219,-0.002171,0.051668,0.772865,-0.176871,0.000119,0.050395,0.03262391056495151,0.0006184046830917389,-0.008342447400968773,0.011439396586858695,0.9695326752200034,0.03982687839635486,1,translating,5629,24000,1
93,1960.999832,0.814802,-0.184923,-0.002450,0.060790,0.818494,-0.174908,0.000122,0.060183,0.02645930498887117,-0.008000248180212388,-0.007953949332106802,0.008773183791890281,0.9681966909286324,0.03904266692859483,1,translating,5644,24000,1
94,1961.099665,0.838402,-0.191243,-0.004441,0.066691,0.841963,-0.191809,0.000264,0.061688,0.02947273711674059,-0.009353759543331092,-0.018436402056953655,0.005466475626341614,0.9737184117902873,0.15675485487429477,1,translating,5703,24000,1
95,1961.199497,0.866909,-0.191204,-0.003336,0.058828,0.858923,-0.195110,0.000274,0.055163,0.03283811342463805,-0.002821695058486312,-0.010500104174310864,-0.008197622422582823,0.9721894096964379,0.08757299397251192,1,translating,5732,24000,1
96,1961.299338,0.894690,-0.193375,-0.003400,0.043167,0.907133,-0.187525,0.000459,0.037871,0.03211636525410366,-0.005140043926432358,-0.012492017299550979,-0.015868728187425983,0.9656386879332476,0.10379322661458523,1,translating,5753,24000,1
97,1961.399968,0.926206,-0.181270,-0.002459,0.027786,0.916902,-0.193038,0.000184,0.032005,0.03591318609923677,0.012007649816579508,-0.008687934315783429,-0.016221894048520875,0.9684661672975752,0.06169152576913409,1,translating,5781,24000,1
98,1961.499800,0.957349,-0.184377,-0.003345,0.019555,0.946942,-0.174671,-0.000100,0.022316,0.03618218578739241,-0.005364705115129181,-0.013352736347835844,-0.008892297088632813,0.9698038176633699,0.11018139966024049,1,translating,5849,24000,1
99,1961.599645,0.987584,-0.189412,-0.003439,0.016051,1.043197,-0.189356,-0.000298,0.014007,0.03430228825727899,-0.006064806971300241,-0.011566818158544021,-0.00386750669735847,0.9432429585629464,0.09702704268456673,1,translating,5912,24000,1
100,1961.699489,1.014861,-0.191164,-0.003620,0.012414,0.992877,-0.188645,0.000059,0.016187,0.032287748853618736,-0.0022805133516404508,-0.013124287792536188,-0.004355810061082953,0.972354186210643,0.10864647837787164,1,translating,5743,24000,1
101,1961.799340,1.042394,-0.192952,-0.001051,0.013369,1.049994,-0.193120,0.000201,0.015050,0.03308312049086304,-0.0025797907586671,-0.012340134250456746,0.0004971526904054175,0.9750338368029188,0.041833097032954666,1,mild,5750,24000,1
102,1961.899988,1.077155,-0.186709,-0.002519,0.016437,1.073661,-0.193623,0.000403,0.016652,0.03937330344819889,0.006223570195384692,-0.012586318714039417,0.0024540320236333185,0.9656374242739891,0.06691987528569182,1,translating,5769,24000,1
103,1961.999840,1.100698,-0.186005,-0.007884,0.019729,1.084434,-0.185155,-0.003567,0.017100,0.03219847361813466,-0.004531781369670584,-0.01593630341326836,0.005600486165520492,0.9634478936207005,0.3769476930415534,1,translating,5794,24000,1
104,1962.099669,1.133916,-0.174399,-0.005018,0.030050,1.258491,-0.146990,-0.000108,0.040389,0.04076186401860471,0.010418767784325905,-0.01739987424841208,0.009417894333051891,0.9682112652964794,0.27652247523244833,1,translating,5809,24000,1
105,1962.199496,1.163832,-0.172427,-0.012530,0.037109,1.132700,-0.174455,-0.008062,0.032359,0.04214666444940196,-0.002335779016345435,-0.019564354512350696,0.010883827525949203,0.9639261790699417,0.8928638317096353,1,translating,5835,24000,1
106,1962.299327,1.203417,-0.184723,-0.008939,0.044533,1.291764,-0.144838,0.001139,0.047991,0.045571932765917644,-0.01638574306115667,-0.014944668836911621,0.006643878793549725,0.9699241387472889,0.34744189437108514,1,translating,5849,24000,1
107,1962.399970,1.242276,-0.192819,-0.006811,0.051487,1.229776,-0.198620,-0.000223,0.052121,0.04728217617880892,-0.010632925016931027,-0.022341898309646693,0.005969596518473769,0.9692354746632675,0.3072249362903774,1,translating,5873,24000,1
108,1962.499799,1.274939,-0.195474,-0.013254,0.057349,1.248120,-0.194074,-0.009853,0.053226,0.04353910510407988,-0.010246098943398951,-0.021658556667236678,0.008002188138311859,0.9649452866109427,0.4874800843324172,1,translating,5893,24000,1
109,1962.599630,1.312905,-0.197659,-0.009584,0.060850,1.410152,-0.191988,0.001267,0.063966,0.04612571653432429,-0.004146897576624009,-0.0185634575607298,0.0016410401459005756,0.970756042600786,0.42143951516196837,1,translating,5924,24000,1
110,1962.699467,1.348768,-0.198011,-0.008412,0.064546,1.317530,-0.194349,0.000054,0.060843,0.043574523808358245,-0.004147343161395534,-0.016962747129486887,0.0031305039045708078,0.9622213860891077,0.15872730414389247,1,translating,5976,24000,1
111,1962.799303,1.386239,-0.192610,-0.009432,0.066734,1.396259,-0.198446,0.000663,0.070220,0.044566252808315276,0.0035551663491393826,-0.017355548026112118,0.0009989014095770612,0.9686694581813478,0.14291082256445775,1,translating,6052,24000,1
112,1962.899944,1.418448,-0.185745,-0.002650,0.061173,1.415667,-0.189998,0.000217,0.061802,0.04348094132254765,0.004314284036185667,-0.018511255666998398,-0.007130010434126702,0.8488175680841348,0.2325677490313716,1,translating,6098,24000,1
113,1962.999788,1.440647,-0.186679,-0.004553,0.062946,1.418374,-0.185705,-0.002009,0.061711,0.04774102897369614,-0.003968289183584328,-0.028555207683707416,0.0020633448545517557,0.9720918195419691,1.305013098799844,1,translating,6142,24000,1
114,1963.099639,1.489532,-0.175689,-0.007688,0.061076,1.486277,-0.191622,0.000461,0.072621,0.05861723718959633,0.011316766353276775,-0.023198656670483566,-0.004427168124408455,0.9665864484120186,0.21586625600197606,1,translating,6183,24000,1
115,1963.199484,1.528285,-0.176921,-0.008568,0.059075,1.542854,-0.156056,0.001155,0.052094,0.048390767838609516,-0.006715570533854909,-0.0249746501503356,-0.002505198482608363,0.969560354180042,0.22625736651682474,1,translating,6223,24000,1
116,1963.299328,1.566369,-0.171073,-0.005297,0.060187,1.590187,-0.180307,-0.000080,0.058738,0.051741215523934736,0.0038680607873106676,-0.028390663740652307,-0.0003951902586201562,0.9689455024995453,0.29820706863500435,1,translating,6258,24000,1
117,1963.399967,1.610814,-0.172287,-0.005131,0.058067,1.584721,-0.165751,0.000525,0.054980,0.057846101213081536,-0.0066554491559544515,-0.02974617346258073,-0.002573863831426491,0.9632683009160694,0.3371757586440256,1,translating,6306,24000,1
118,1963.499817,1.653208,-0.152802,-0.006057,0.054810,1.675390,-0.173148,0.000112,0.060262,0.058989730720648836,0.017567104468889677,-0.035947802351101586,-0.004771886061974408,0.9692962730618189,0.42008302217942445,1,translating,6341,24000,1
119,1963.599668,1.694911,-0.155900,-0.005924,0.054514,1.687434,-0.133768,0.000528,0.051034,0.05517436146305443,-0.008694059942125104,-0.030322478748801937,-0.0008264254222967596,0.9662684811863421,0.321977818048475,1,translating,6377,24000,1
120,1963.699516,1.739889,-0.146311,-0.005622,0.054313,1.738005,-0.161340,0.000370,0.058193,0.059903129217779405,0.007774013012082193,-0.03083623271983161,-0.0016280470001369906,0.966883725625475,0.362893307580476,1,translating,6288,24000,1
121,1963.799365,1.777903,-0.141301,-0.004227,0.058831,1.789358,-0.138290,0.000415,0.056386,0.04996813047959936,0.0008750314027176354,-0.023856106026959686,0.004188738829009635,0.9673394626688131,0.22729845703779078,1,translating,6317,24000,1
