scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.699814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,10111,24000,0
1,1951.799651,-0.000004,-0.000003,0.000004,-0.000006,-0.000004,-0.000003,0.000004,-0.000006,nan,nan,nan,nan,nan,nan,-1,stationary,14497,24000,0
2,1951.899477,-0.000010,-0.000009,0.000002,-0.000003,-0.000010,-0.000009,0.000002,-0.000003,nan,nan,nan,nan,nan,nan,-1,stationary,16746,24000,0
3,1951.999327,-0.000015,-0.000010,0.000002,-0.000044,-0.000015,-0.000010,0.000002,-0.000044,nan,nan,nan,nan,nan,nan,-1,stationary,18179,24000,0
4,1952.099978,-0.000015,-0.000011,0.000002,-0.000074,-0.000015,-0.000011,0.000002,-0.000074,nan,nan,nan,nan,nan,nan,-1,stationary,19171,24000,0
5,1952.199821,-0.000020,-0.000017,0.000001,-0.000075,-0.000020,-0.000017,0.000001,-0.000075,nan,nan,nan,nan,nan,nan,-1,stationary,19860,24000,0
6,1952.299657,-0.000021,-0.000020,0.000003,-0.000048,-0.000021,-0.000020,0.000003,-0.000048,nan,nan,nan,nan,nan,nan,-1,stationary,20442,24000,0
7,1952.399498,-0.000022,-0.000020,0.000001,0.000045,-0.000022,-0.000020,0.000001,0.000045,nan,nan,nan,nan,nan,nan,-1,stationary,20880,24000,0
8,1952.499356,-0.000026,-0.000020,0.000003,0.000085,-0.000026,-0.000020,0.000003,0.000085,nan,nan,nan,nan,nan,nan,-1,stationary,21241,24000,0
9,1952.599997,-0.000027,-0.000020,0.000003,0.000045,-0.000027,-0.000020,0.000003,0.000045,nan,nan,nan,nan,nan,nan,-1,stationary,21556,24000,0
10,1952.699828,-0.000026,-0.000016,0.000007,0.000016,-0.000026,-0.000016,0.000007,0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,21814,24000,0
11,1952.799667,-0.000029,-0.000011,0.000009,-0.000002,-0.000029,-0.000011,0.000009,-0.000002,nan,nan,nan,nan,nan,nan,-1,stationary,22084,24000,0
