scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1952.399498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,1670,24000,0
1,1952.499356,-0.000001,0.000001,0.000001,0.000040,-0.000001,0.000001,0.000001,0.000040,nan,nan,nan,nan,nan,nan,-1,stationary,1814,24000,0
2,1952.599997,0.000001,0.000002,-0.000000,-0.000001,0.000001,0.000002,-0.000000,-0.000001,nan,nan,nan,nan,nan,nan,-1,stationary,1858,24000,0
3,1952.699828,0.000004,0.000006,0.000002,-0.000017,0.000004,0.000006,0.000002,-0.000017,nan,nan,nan,nan,nan,nan,-1,stationary,1877,24000,0
4,1952.799667,0.000003,0.000012,0.000003,-0.000020,0.000003,0.000012,0.000003,-0.000020,nan,nan,nan,nan,nan,nan,-1,stationary,1901,24000,0
5,1952.899509,-0.000003,0.000008,0.000003,0.000015,-0.000003,0.000008,0.000003,0.000015,nan,nan,nan,nan,nan,nan,-1,stationary,1954,24000,0
6,1952.999356,-0.000004,0.000004,0.000003,0.000022,-0.000004,0.000004,0.000003,0.000022,nan,nan,nan,nan,nan,nan,-1,stationary,2009,24000,0
7,1953.099604,-0.000003,0.000003,0.000001,0.000039,-0.000003,0.000003,0.000001,0.000039,nan,nan,nan,nan,nan,nan,-1,stationary,2044,24000,0
8,1953.199446,0.000001,0.000002,-0.000003,-0.000000,0.000001,0.000002,-0.000003,-0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,2064,24000,0
9,1953.299291,-0.000004,0.000005,-0.000003,-0.000165,-0.000004,0.000005,-0.000003,-0.000165,nan,nan,nan,nan,nan,nan,-1,stationary,2070,24000,0
10,1953.399912,0.000015,-0.000003,-0.000007,-0.000300,0.000015,-0.000003,-0.000007,-0.000300,nan,nan,nan,nan,nan,nan,-1,stationary,2079,24000,0
11,1953.499759,-0.000012,-0.000014,-0.000001,-0.000019,-0.000012,-0.000014,-0.000001,-0.000019,nan,nan,nan,nan,nan,nan,-1,stationary,2088,24000,0
12,1953.599598,-0.000002,0.000003,-0.000004,-0.000156,-0.000002,0.000003,-0.000004,-0.000156,nan,nan,nan,nan,nan,nan,-1,stationary,2089,24000,0
13,1953.699431,0.000003,-0.000003,-0.000006,-0.000009,0.000003,-0.000003,-0.000006,-0.000009,nan,nan,nan,nan,nan,nan,-1,stationary,2093,24000,0
14,1953.799668,-0.000004,-0.000012,-0.000006,0.000014,-0.000004,-0.000012,-0.000006,0.000014,nan,nan,nan,nan,nan,nan,-1,stationary,2098,24000,0
15,1953.899504,0.000006,-0.000002,-0.000009,-0.000079,0.000006,-0.000002,-0.000009,-0.000079,nan,nan,nan,nan,nan,nan,-1,stationary,2100,24000,0
16,1953.999350,0.000011,-0.000004,-0.000012,-0.000046,0.000011,-0.000004,-0.000012,-0.000046,nan,nan,nan,nan,nan,nan,-1,stationary,2107,24000,0
17,1954.099600,-0.000014,-0.000002,0.000021,-0.000084,-0.000014,-0.000002,0.000021,-0.000084,nan,nan,nan,nan,nan,nan,-1,stationary,2130,24000,0
18,1954.199424,-0.000008,-0.000003,0.000020,-0.000039,-0.000008,-0.000003,0.000020,-0.000039,nan,nan,nan,nan,nan,nan,-1,stationary,2168,24000,0
19,1954.299665,-0.000018,-0.000001,0.000018,0.000030,-0.000018,-0.000001,0.000018,0.000030,nan,nan,nan,nan,nan,nan,-1,stationary,2206,24000,0
20,1954.399500,-0.000002,-0.000013,0.000015,0.000126,-0.000002,-0.000013,0.000015,0.000126,nan,nan,nan,nan,nan,nan,-1,stationary,2048,24000,0
21,1954.499329,-0.000009,-0.000016,0.000015,0.000153,-0.000009,-0.000016,0.000015,0.000153,nan,nan,nan,nan,nan,nan,-1,stationary,2052,24000,0
22,1954.599970,-0.000009,-0.000014,0.000015,0.000123,-0.000009,-0.000014,0.000015,0.000123,nan,nan,nan,nan,nan,nan,-1,stationary,2056,24000,0
23,1954.699816,-0.000008,-0.000018,0.000015,0.000158,-0.000008,-0.000018,0.000015,0.000158,nan,nan,nan,nan,nan,nan,-1,stationary,2059,24000,0
24,1954.799654,-0.000008,-0.000015,0.000016,0.000233,-0.000008,-0.000015,0.000016,0.000233,nan,nan,nan,nan,nan,nan,-1,stationary,2061,24000,0
25,1954.899494,-0.000002,-0.000016,0.000011,0.000313,-0.000002,-0.000016,0.000011,0.000313,nan,nan,nan,nan,nan,nan,-1,stationary,2062,24000,0
26,1954.999337,-0.000009,-0.000020,0.000010,0.000390,-0.000009,-0.000020,0.000010,0.000390,nan,nan,nan,nan,nan,nan,-1,stationary,2065,24000,0
27,1955.099979,-0.000006,-0.000019,0.000010,0.000400,-0.000006,-0.000019,0.000010,0.000400,nan,nan,nan,nan,nan,nan,-1,stationary,2066,24000,0
28,1955.199829,-0.000008,-0.000020,0.000007,0.000493,-0.000008,-0.000020,0.000007,0.000493,nan,nan,nan,nan,nan,nan,-1,stationary,2070,24000,0
29,1955.299679,0.000005,-0.000022,0.000010,0.000313,0.000005,-0.000022,0.000010,0.000313,nan,nan,nan,nan,nan,nan,-1,stationary,2094,24000,0
30,1955.399515,-0.000000,-0.000037,0.000011,0.000680,-0.000000,-0.000037,0.000011,0.000680,nan,nan,nan,nan,nan,nan,-1,stationary,2144,24000,0
31,1955.499358,-0.000005,-0.000031,0.000010,0.000590,-0.000005,-0.000031,0.000010,0.000590,nan,nan,nan,nan,nan,nan,-1,stationary,2193,24000,0
32,1955.599600,-0.000009,-0.000050,0.000016,0.000606,-0.000009,-0.000050,0.000016,0.000606,nan,nan,nan,nan,nan,nan,-1,stationary,2216,24000,0
33,1955.699435,0.000053,-0.000032,0.000013,0.000705,0.000053,-0.000032,0.000013,0.000705,nan,nan,nan,nan,nan,nan,-1,stationary,2218,24000,0
34,1955.799669,-0.000006,-0.000023,0.000007,0.000913,-0.000006,-0.000023,0.000007,0.000913,nan,nan,nan,nan,nan,nan,-1,stationary,2220,24000,0
35,1955.899516,-0.000026,-0.000026,0.000010,0.000923,-0.000026,-0.000026,0.000010,0.000923,nan,nan,nan,nan,nan,nan,-1,stationary,2221,24000,0
36,1955.999354,0.000014,0.000003,0.000009,0.000674,0.000014,0.000003,0.000009,0.000674,nan,nan,nan,nan,nan,nan,-1,stationary,2221,24000,0
37,1956.099994,-0.000003,-0.000037,0.000008,0.000942,-0.000003,-0.000037,0.000008,0.000942,nan,nan,nan,nan,nan,nan,-1,stationary,2223,24000,0
38,1956.199832,-0.000002,-0.000039,0.000006,0.000791,-0.000002,-0.000039,0.000006,0.000791,nan,nan,nan,nan,nan,nan,-1,stationary,2224,24000,0
39,1956.299680,0.000000,-0.000024,0.000005,0.000907,0.000000,-0.000024,0.000005,0.000907,nan,nan,nan,nan,nan,nan,-1,stationary,2224,24000,0
40,1956.399509,-0.000008,-0.000028,0.000005,0.000983,-0.000008,-0.000028,0.000005,0.000983,nan,nan,nan,nan,nan,nan,-1,stationary,2123,24000,0
41,1956.499352,0.000019,-0.000022,-0.000002,0.000749,0.000019,-0.000022,-0.000002,0.000749,nan,nan,nan,nan,nan,nan,-1,stationary,2144,24000,0
