scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,5612,24000,0
1,1951.899477,-0.000004,-0.000005,0.000002,0.000004,-0.000004,-0.000005,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,7164,24000,0
2,1951.999327,-0.000007,-0.000004,0.000003,-0.000037,-0.000007,-0.000004,0.000003,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,7640,24000,0
3,1952.099978,-0.000005,-0.000005,0.000002,-0.000068,-0.000005,-0.000005,0.000002,-0.000068,nan,nan,nan,nan,nan,nan,-1,stationary,7913,24000,0
4,1952.199821,-0.000007,-0.000010,0.000002,-0.000071,-0.000007,-0.000010,0.000002,-0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,8103,24000,0
5,1952.299657,-0.000005,-0.000012,0.000007,-0.000048,-0.000005,-0.000012,0.000007,-0.000048,nan,nan,nan,nan,nan,nan,-1,stationary,8234,24000,0
6,1952.399498,-0.000005,-0.000009,0.000007,0.000070,-0.000005,-0.000009,0.000007,0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,8342,24000,0
7,1952.499356,-0.000004,-0.000007,0.000005,0.000062,-0.000004,-0.000007,0.000005,0.000062,nan,nan,nan,nan,nan,nan,-1,stationary,8446,24000,0
8,1952.599997,-0.000005,-0.000006,0.000005,0.000023,-0.000005,-0.000006,0.000005,0.000023,nan,nan,nan,nan,nan,nan,-1,stationary,8519,24000,0
9,1952.699828,-0.000003,-0.000002,0.000009,0.000017,-0.000003,-0.000002,0.000009,0.000017,nan,nan,nan,nan,nan,nan,-1,stationary,8609,24000,0
10,1952.799667,-0.000005,-0.000000,0.000012,0.000000,-0.000005,-0.000000,0.000012,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,8673,24000,0
11,1952.899509,-0.000011,-0.000006,0.000015,0.000019,-0.000011,-0.000006,0.000015,0.000019,nan,nan,nan,nan,nan,nan,-1,stationary,8780,24000,0
12,1952.999356,-0.000010,-0.000009,0.000016,0.000010,-0.000010,-0.000009,0.000016,0.000010,nan,nan,nan,nan,nan,nan,-1,stationary,8869,24000,0
13,1953.099604,-0.000010,-0.000009,0.000017,0.000037,-0.000010,-0.000009,0.000017,0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,8927,24000,0
14,1953.199446,-0.000007,-0.000008,0.000015,-0.000041,-0.000007,-0.000008,0.000015,-0.000041,nan,nan,nan,nan,nan,nan,-1,stationary,8978,24000,0
15,1953.299291,-0.000012,-0.000005,0.000017,-0.000219,-0.000012,-0.000005,0.000017,-0.000219,nan,nan,nan,nan,nan,nan,-1,stationary,9010,24000,0
