scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,1585,24000,0
1,1951.899477,-0.000004,-0.000004,0.000001,-0.000025,-0.000004,-0.000004,0.000001,-0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,1754,24000,0
2,1951.999327,-0.000009,-0.000006,0.000001,-0.000065,-0.000009,-0.000006,0.000001,-0.000065,nan,nan,nan,nan,nan,nan,-1,stationary,1794,24000,0
3,1952.099978,-0.000010,-0.000008,0.000002,-0.000092,-0.000010,-0.000008,0.000002,-0.000092,nan,nan,nan,nan,nan,nan,-1,stationary,1815,24000,0
4,1952.199821,-0.000013,-0.000014,0.000001,-0.000099,-0.000013,-0.000014,0.000001,-0.000099,nan,nan,nan,nan,nan,nan,-1,stationary,1837,24000,0
5,1952.299657,-0.000014,-0.000021,0.000006,-0.000074,-0.000014,-0.000021,0.000006,-0.000074,nan,nan,nan,nan,nan,nan,-1,stationary,1851,24000,0
6,1952.399498,-0.000014,-0.000023,0.000004,0.000043,-0.000014,-0.000023,0.000004,0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,1858,24000,0
7,1952.499356,-0.000017,-0.000024,0.000005,0.000082,-0.000017,-0.000024,0.000005,0.000082,nan,nan,nan,nan,nan,nan,-1,stationary,1873,24000,0
8,1952.599997,-0.000017,-0.000024,0.000004,0.000022,-0.000017,-0.000024,0.000004,0.000022,nan,nan,nan,nan,nan,nan,-1,stationary,1888,24000,0
9,1952.699828,-0.000016,-0.000020,0.000007,0.000014,-0.000016,-0.000020,0.000007,0.000014,nan,nan,nan,nan,nan,nan,-1,stationary,1898,24000,0
10,1952.799667,-0.000018,-0.000015,0.000009,-0.000004,-0.000018,-0.000015,0.000009,-0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,1918,24000,0
11,1952.899509,-0.000025,-0.000018,0.000009,0.000015,-0.000025,-0.000018,0.000009,0.000015,nan,nan,nan,nan,nan,nan,-1,stationary,1962,24000,0
12,1952.999356,-0.000029,-0.000023,0.000009,0.000007,-0.000029,-0.000023,0.000009,0.000007,nan,nan,nan,nan,nan,nan,-1,stationary,2004,24000,0
13,1953.099604,-0.000030,-0.000026,0.000007,0.000010,-0.000030,-0.000026,0.000007,0.000010,nan,nan,nan,nan,nan,nan,-1,stationary,2032,24000,0
14,1953.199446,-0.000029,-0.000028,0.000004,-0.000046,-0.000029,-0.000028,0.000004,-0.000046,nan,nan,nan,nan,nan,nan,-1,stationary,2044,24000,0
15,1953.299291,-0.000037,-0.000026,0.000005,-0.000225,-0.000037,-0.000026,0.000005,-0.000225,nan,nan,nan,nan,nan,nan,-1,stationary,2051,24000,0
16,1953.399912,-0.000020,-0.000034,0.000001,-0.000376,-0.000020,-0.000034,0.000001,-0.000376,nan,nan,nan,nan,nan,nan,-1,stationary,2055,24000,0
17,1953.499759,-0.000047,-0.000051,0.000008,-0.000108,-0.000047,-0.000051,0.000008,-0.000108,nan,nan,nan,nan,nan,nan,-1,stationary,2056,24000,0
18,1953.599598,-0.000045,-0.000037,0.000004,-0.000260,-0.000045,-0.000037,0.000004,-0.000260,nan,nan,nan,nan,nan,nan,-1,stationary,2059,24000,0
19,1953.699431,-0.000039,-0.000043,0.000004,-0.000130,-0.000039,-0.000043,0.000004,-0.000130,nan,nan,nan,nan,nan,nan,-1,stationary,2059,24000,0
20,1953.799668,-0.000050,-0.000056,0.000004,-0.000121,-0.000050,-0.000056,0.000004,-0.000121,nan,nan,nan,nan,nan,nan,-1,stationary,1953,24000,0
21,1953.899504,-0.000042,-0.000050,0.000001,-0.000229,-0.000042,-0.000050,0.000001,-0.000229,nan,nan,nan,nan,nan,nan,-1,stationary,1953,24000,0
22,1953.999350,-0.000043,-0.000059,0.000007,-0.000216,-0.000043,-0.000059,0.000007,-0.000216,nan,nan,nan,nan,nan,nan,-1,stationary,1961,24000,0
23,1954.099600,-0.000069,-0.000063,0.000039,-0.000257,-0.000069,-0.000063,0.000039,-0.000257,nan,nan,nan,nan,nan,nan,-1,stationary,1982,24000,0
24,1954.199424,-0.000069,-0.000065,0.000024,-0.000228,-0.000069,-0.000065,0.000024,-0.000228,nan,nan,nan,nan,nan,nan,-1,stationary,2022,24000,0
25,1954.299665,-0.000083,-0.000064,0.000019,-0.000173,-0.000083,-0.000064,0.000019,-0.000173,nan,nan,nan,nan,nan,nan,-1,stationary,2061,24000,0
26,1954.399500,-0.000072,-0.000078,0.000014,-0.000092,-0.000072,-0.000078,0.000014,-0.000092,nan,nan,nan,nan,nan,nan,-1,stationary,2072,24000,0
27,1954.499329,-0.000081,-0.000087,0.000012,-0.000079,-0.000081,-0.000087,0.000012,-0.000079,nan,nan,nan,nan,nan,nan,-1,stationary,2073,24000,0
28,1954.599970,-0.000085,-0.000088,0.000013,-0.000087,-0.000085,-0.000088,0.000013,-0.000087,nan,nan,nan,nan,nan,nan,-1,stationary,2076,24000,0
29,1954.699816,-0.000087,-0.000098,0.000018,-0.000047,-0.000087,-0.000098,0.000018,-0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,2079,24000,0
30,1954.799654,-0.000093,-0.000102,0.000016,0.000025,-0.000093,-0.000102,0.000016,0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,2082,24000,0
31,1954.899494,-0.000090,-0.000105,0.000009,0.000089,-0.000090,-0.000105,0.000009,0.000089,nan,nan,nan,nan,nan,nan,-1,stationary,2084,24000,0
32,1954.999337,-0.000100,-0.000114,0.000008,0.000151,-0.000100,-0.000114,0.000008,0.000151,nan,nan,nan,nan,nan,nan,-1,stationary,2086,24000,0
33,1955.099979,-0.000100,-0.000116,0.000006,0.000163,-0.000100,-0.000116,0.000006,0.000163,nan,nan,nan,nan,nan,nan,-1,stationary,2088,24000,0
34,1955.199829,-0.000104,-0.000119,0.000005,0.000226,-0.000104,-0.000119,0.000005,0.000226,nan,nan,nan,nan,nan,nan,-1,stationary,2091,24000,0
35,1955.299679,-0.000095,-0.000126,0.000008,0.000032,-0.000095,-0.000126,0.000008,0.000032,nan,nan,nan,nan,nan,nan,-1,stationary,2111,24000,0
36,1955.399515,-0.000101,-0.000146,0.000009,0.000385,-0.000101,-0.000146,0.000009,0.000385,nan,nan,nan,nan,nan,nan,-1,stationary,2159,24000,0
37,1955.499358,-0.000107,-0.000144,0.000007,0.000260,-0.000107,-0.000144,0.000007,0.000260,nan,nan,nan,nan,nan,nan,-1,stationary,2205,24000,0
38,1955.599600,-0.000115,-0.000169,0.000013,0.000303,-0.000115,-0.000169,0.000013,0.000303,nan,nan,nan,nan,nan,nan,-1,stationary,2225,24000,0
39,1955.699435,-0.000051,-0.000159,0.000009,0.000386,-0.000051,-0.000159,0.000009,0.000386,nan,nan,nan,nan,nan,nan,-1,stationary,2227,24000,0
40,1955.799669,-0.000083,-0.000160,0.000006,0.000713,-0.000083,-0.000160,0.000006,0.000713,nan,nan,nan,nan,nan,nan,-1,stationary,2049,24000,0
41,1955.899516,-0.000076,-0.000159,0.000011,0.000623,-0.000076,-0.000159,0.000011,0.000623,nan,nan,nan,nan,nan,nan,-1,stationary,2050,24000,0
42,1955.999354,-0.000040,-0.000130,0.000009,0.000356,-0.000040,-0.000130,0.000009,0.000356,nan,nan,nan,nan,nan,nan,-1,stationary,2051,24000,0
43,1956.099994,-0.000057,-0.000172,0.000008,0.000610,-0.000057,-0.000172,0.000008,0.000610,nan,nan,nan,nan,nan,nan,-1,stationary,2054,24000,0
44,1956.199832,-0.000057,-0.000179,0.000006,0.000533,-0.000057,-0.000179,0.000006,0.000533,nan,nan,nan,nan,nan,nan,-1,stationary,2057,24000,0
45,1956.299680,-0.000051,-0.000167,0.000003,0.000514,-0.000051,-0.000167,0.000003,0.000514,nan,nan,nan,nan,nan,nan,-1,stationary,2059,24000,0
46,1956.399509,-0.000068,-0.000177,0.000008,0.000519,-0.000068,-0.000177,0.000008,0.000519,nan,nan,nan,nan,nan,nan,-1,stationary,2060,24000,0
47,1956.499352,-0.000052,-0.000186,0.000008,0.000360,-0.000052,-0.000186,0.000008,0.000360,nan,nan,nan,nan,nan,nan,-1,stationary,2081,24000,0
48,1956.599978,-0.000087,-0.000173,0.000007,0.000866,-0.000087,-0.000173,0.000007,0.000866,nan,nan,nan,nan,nan,nan,-1,stationary,2126,24000,0
49,1956.699822,-0.000060,-0.000170,0.000008,0.000397,-0.000060,-0.000170,0.000008,0.000397,nan,nan,nan,nan,nan,nan,-1,stationary,2178,24000,0
50,1956.799662,-0.000079,-0.000186,0.000002,0.000887,-0.000079,-0.000186,0.000002,0.000887,nan,nan,nan,nan,nan,nan,-1,stationary,2208,24000,0
51,1956.899516,0.000044,-0.000222,-0.000034,0.000153,0.000044,-0.000222,-0.000034,0.000153,nan,nan,nan,nan,nan,nan,-1,stationary,2211,24000,0
52,1956.999363,-0.000064,-0.000179,-0.000006,0.001541,-0.000064,-0.000179,-0.000006,0.001541,nan,nan,nan,nan,nan,nan,-1,stationary,2212,24000,0
53,1957.099993,-0.000047,-0.000208,-0.000001,0.003053,-0.000047,-0.000208,-0.000001,0.003053,nan,nan,nan,nan,nan,nan,-1,stationary,2213,24000,0
54,1957.199826,-0.000385,-0.000060,0.000009,0.003822,-0.000385,-0.000060,0.000009,0.003822,nan,nan,nan,nan,nan,nan,-1,stationary,2215,24000,0
55,1957.299666,0.000020,-0.000222,0.000004,0.004884,0.000020,-0.000222,0.000004,0.004884,nan,nan,nan,nan,nan,nan,-1,stationary,2217,24000,0
56,1957.399503,-0.000018,-0.000235,0.000007,0.005460,-0.000018,-0.000235,0.000007,0.005460,nan,nan,nan,nan,nan,nan,-1,stationary,2219,24000,0
57,1957.499354,-0.000047,-0.000256,0.000010,0.008720,-0.000047,-0.000256,0.000010,0.008720,nan,nan,nan,nan,nan,nan,-1,stationary,2226,24000,0
58,1957.599610,0.000021,-0.000251,-0.000004,0.008612,0.000021,-0.000251,-0.000004,0.008612,nan,nan,nan,nan,nan,nan,-1,stationary,2228,24000,0
59,1957.699452,0.000159,-0.000154,0.000002,0.011995,0.000159,-0.000154,0.000002,0.011995,nan,nan,nan,nan,nan,nan,-1,stationary,2253,24000,0
60,1957.799301,0.010428,-0.001265,-0.000443,0.020291,0.001273,0.000463,-0.000006,0.017045,0.014676812961059656,-0.0014235340018395265,-0.01249866042061197,0.0079882531979014,0.9292489907531554,0.02992934742186829,1,mild,2130,24000,1
61,1957.899948,0.019347,-0.003671,-0.000048,0.031334,0.016809,0.002047,0.000001,0.032520,0.010271993974463624,-0.0028633664168062965,-0.003148078938901332,0.010844105770095371,0.9699473976318347,0.005657476612414674,1,mild,2184,24000,1
62,1957.999785,0.030156,-0.002066,0.000010,0.036754,0.022366,-0.003646,-0.000001,0.039595,0.013084378474497015,0.00314378193183864,-0.0013511726025229095,0.004835050467155445,0.9742333268704657,0.023399923234314574,1,mild,2223,24000,1
63,1958.099626,0.041489,-0.002431,0.000294,0.033131,0.030332,-0.003095,0.000031,0.037187,0.01566572387571991,0.0022104676023257273,0.00030444718736659236,-0.0047268321514995154,0.9772244068016717,0.0917355201721658,1,mild,2228,24000,1
64,1958.199467,0.057406,-0.005624,0.000007,0.020479,0.065988,-0.016486,0.000017,0.019469,0.01574623977026246,-0.002616480986011572,-0.0002875540957696374,-0.012590838580669622,0.9717064087224974,0.011867446095665724,1,mild,2237,24000,1
65,1958.299321,0.070783,-0.015648,0.000201,0.012074,0.063478,-0.011887,0.000144,0.011135,0.013747320145311402,-0.010987778044689575,0.0019595710744834405,-0.007874095186946383,0.9712306028042769,0.04031540337597051,1,mild,2248,24000,1
66,1958.399966,0.101132,-0.030166,0.000051,-0.002580,0.112237,-0.048605,0.000083,-0.013317,0.022807296324071788,-0.008346889815936204,0.0067345740347080985,-0.01433199844355405,0.9696075675824156,0.1159934460048436,1,translating,2258,24000,1
67,1958.499797,0.116725,-0.044501,-0.000042,-0.019191,0.111509,-0.030130,-0.000050,-0.012212,0.026414044462949246,-0.009020957906230323,-0.0012330750961984014,-0.018756963151930397,0.9626064577892876,0.17516497528842206,1,translating,2285,24000,1
68,1958.599637,0.136474,-0.049000,0.000349,-0.027592,0.139348,-0.054298,0.000466,-0.030173,0.021518741292359755,-0.0045308890482042355,-0.007492203178489151,-0.00818098219180694,0.9705917787179174,0.020030030813081787,1,translating,2298,24000,1
69,1958.699475,0.157542,-0.055400,0.000233,-0.033741,0.153492,-0.054721,0.000461,-0.032695,0.024380251782129603,-0.0036854178290819245,-0.0014097895918080657,-0.006318203956572697,0.9681086709743425,0.00543095067045745,1,translating,2319,24000,1
70,1958.799308,0.184462,-0.055401,0.000168,-0.037894,0.183822,-0.060601,0.000437,-0.040676,0.02608036947384801,-0.0005527048269673707,0.0009779068610365745,-0.0037145562870099487,0.9720337624655178,0.013598784464738941,1,translating,2342,24000,1
71,1958.899960,0.203450,-0.058664,-0.000031,-0.040201,0.170882,-0.054600,-0.000035,-0.040691,0.022227741521984645,-0.0031897604409693303,-0.001620138705689416,-0.0023272059751544903,0.9753911410101955,0.1099295758505226,1,mild,2352,24000,1
72,1958.999810,0.214442,-0.060057,-0.000012,-0.046307,0.207694,-0.059447,-0.000043,-0.045566,0.03286056688244163,-0.007374864561521949,-0.0017355947740990535,-0.0064536156525053495,0.9673188775605182,0.03639173376419311,1,translating,2406,24000,1
73,1959.099657,0.242219,-0.064045,0.000147,-0.051533,0.230963,-0.061855,0.000144,-0.051244,0.034286702427960086,-0.0029040602564291834,0.00363995761785434,-0.005181677843863988,0.9727967584172728,0.03987560236639621,1,translating,2466,24000,1
74,1959.199491,0.272649,-0.067810,-0.000135,-0.056345,0.271358,-0.068400,-0.000259,-0.054602,0.030034256909694218,0.0013649154773802338,0.0013929016165917356,-0.005129120182832134,0.9739404307994388,0.01949102994731224,1,translating,2515,24000,1
75,1959.299333,0.309531,-0.073673,-0.000069,-0.059023,0.307660,-0.074852,-0.000057,-0.064122,0.035525609838256145,-0.013689751799922448,0.0022786964622656227,-0.001990789661561068,0.820157624798261,0.06142783641209343,1,translating,2532,24000,1
76,1959.399981,0.345766,-0.082615,0.000079,-0.060738,0.353196,-0.080510,0.000159,-0.058530,0.03309794119585047,-0.004959203984992437,0.003942341612005457,-0.0020879486018163438,0.9694315205638272,0.014812474546288937,1,translating,2540,24000,1
77,1959.499822,0.373362,-0.089106,-0.000440,-0.057456,0.384106,-0.090018,-0.001148,-0.059647,0.02576392653652604,-0.008550260424731587,-0.001233297244058558,0.0036511409254708586,0.9718281121901483,0.017251678740987347,1,translating,2544,24000,1
78,1959.599660,0.406982,-0.101290,-0.000078,-0.057014,0.401366,-0.097249,-0.000113,-0.051049,0.037227047735922114,-0.004098001234176349,-0.0050335660028741685,-0.00025587716730192704,0.9693971954710535,0.05324119204668359,1,translating,2554,24000,1
79,1959.699502,0.437717,-0.116543,0.000195,-0.056825,0.442910,-0.118371,0.000372,-0.057139,0.03029584337580077,-0.014741093921304474,0.002007689210007218,0.00018416323600814214,0.9702276866805881,0.021977936553520684,1,translating,2560,24000,1
80,1959.799358,0.465391,-0.119677,-0.000010,-0.057069,0.431072,-0.107536,-0.000176,-0.057523,0.030429345990132195,-0.0031804856982112217,-0.001385026562895133,-0.00014721839860061902,0.9743753927890103,0.07806377442071591,1,mild,2411,24000,1
81,1959.899624,0.483066,-0.122059,0.000013,-0.056541,0.466125,-0.119702,-0.000297,-0.056869,0.03237454803224199,-0.0017280399842929672,-0.009782665404366873,0.00024534334102836914,0.9719217477884788,0.3302942171868087,1,mild,2422,24000,1
82,1959.999459,0.504834,-0.124886,0.000073,-0.055646,0.497428,-0.123471,0.000012,-0.054681,0.031260337427283014,-0.009853577126552077,0.003877180888796641,0.0008355212038430323,0.9722639260062718,0.025895769407153935,1,translating,2429,24000,1
83,1960.099306,0.514650,-0.126572,-0.000362,-0.055278,0.502186,-0.124745,-0.000841,-0.057453,0.030857377254316476,-0.011290908718212977,0.000994589686861664,0.0007311502118638681,0.9735776777147093,0.058673159999402855,1,translating,2443,24000,1
84,1960.199941,0.539335,-0.131011,0.000353,-0.052668,0.522201,-0.128731,0.000868,-0.052071,0.03971072270583531,-0.01102713953152916,0.0031297376238692293,0.0025766150935178592,0.967806140488056,0.02482692821950795,1,translating,2478,24000,1
85,1960.299761,0.570168,-0.141734,0.000236,-0.048370,0.562649,-0.135941,0.000512,-0.045591,0.03281740827413804,-0.009856139627606467,0.006034547406150581,0.00391550048174172,0.9721616699656808,0.021286750042039285,1,translating,2530,24000,1
86,1960.399604,0.609964,-0.148410,-0.000492,-0.038117,0.595398,-0.148372,-0.001039,-0.043119,0.040908975076613396,-0.01409176195693572,0.0033502558302224,0.01109462629144193,0.96233995702784,0.07819246599714125,1,translating,2608,24000,1
87,1960.499437,0.637144,-0.156986,0.000211,-0.020251,0.647686,-0.153666,0.000272,-0.018831,0.026300814244832327,-0.008264657008328999,-0.0010430520183797604,0.017518682160914147,0.8224047188879744,0.12781840768301342,1,translating,2646,24000,1
88,1960.599669,0.666047,-0.168269,0.000123,-0.005200,0.665809,-0.163785,0.000407,-0.000230,0.02639110031658587,-0.0023846581306182224,0.0031635531050789017,0.014339860022573897,0.9599731237958143,0.04150177296202891,1,translating,2675,24000,1
89,1960.699502,0.687240,-0.173010,-0.000036,0.015717,0.691697,-0.172882,-0.000168,0.018258,0.02025621088782592,0.0012354220757220535,0.0015249596911836782,0.020421152589189417,0.9587254981059151,0.013729833302601793,1,translating,2715,24000,1
90,1960.799339,0.709520,-0.169281,-0.000026,0.034200,0.705724,-0.178235,-0.000138,0.044083,0.02309064423420404,0.016235922603845793,-0.002457422622153947,0.015138677584423759,0.9597804705196962,0.17018421552091725,1,mild,2739,24000,1
91,1960.899995,0.736178,-0.177614,0.000283,0.046190,0.732740,-0.176601,0.000360,0.058758,0.025541405061188405,0.0048247613619428475,0.0038120781595839797,0.009950156907120495,0.9704319320064164,0.18217196035805758,1,translating,2747,24000,1
92,1960.999832,0.758359,-0.186007,0.000068,0.053608,0.758576,-0.190008,0.000086,0.055161,0.0216798663962966,0.002738945636000134,0.0017752138279128037,0.007052605519088265,0.9752713767633333,0.008409589286703338,1,translating,2759,24000,1
93,1961.099665,0.777859,-0.197258,-0.000078,0.059641,0.776501,-0.195929,-0.000094,0.060413,0.020420487065921145,-0.010233611365105505,-0.0030499216136151445,0.005977878513475669,0.9767323645250249,0.006401110913461351,1,translating,2766,24000,1
94,1961.199497,0.804599,-0.205435,0.000553,0.053195,0.798657,-0.208048,0.000558,0.056987,0.02719112377099442,-0.0030510515151264406,0.0016247680796880153,-0.00819683220729628,0.9729748211734695,0.0548119957806425,1,mild,2781,24000,1
95,1961.299338,0.834306,-0.217367,-0.000059,0.038319,0.840039,-0.224366,-0.000060,0.034083,0.023026286915510008,0.004101903933893786,0.008490612218228439,-0.014727237976852853,0.967852284131031,0.03377236970669175,1,translating,2801,24000,1
96,1961.399968,0.867357,-0.200345,-0.000027,0.019889,0.872657,-0.226191,-0.000026,0.012939,0.031129375621184785,0.014289163343856132,0.0030174897895085973,-0.01732199252722622,0.9661333473717839,0.056127848200596214,1,translating,2821,24000,1
97,1961.499800,0.889235,-0.199739,-0.000174,0.012669,0.874531,-0.198793,-0.000238,0.016931,0.03274014208466447,0.004596779528654477,0.00048534341559564476,-0.008953554684922893,0.9683326806291171,0.0972388508268894,1,translating,2885,24000,1
98,1961.599645,0.923302,-0.192461,0.000081,0.008525,0.931442,-0.196660,0.000107,0.009213,0.031013202008109086,0.011818179835182685,0.0030434371916816787,-0.004294547674271462,0.9746664997350135,0.0021116705490317224,1,translating,2942,24000,1
99,1961.699489,0.947492,-0.188417,-0.000006,0.003829,0.941339,-0.189423,-0.000292,0.002709,0.031368687851107135,0.006798837295650145,-0.0021508264251834837,-0.004180947794766478,0.9745947254127362,0.0694792281866796,1,translating,2969,24000,1
