scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,1815,24000,0
1,1951.899477,-0.000004,-0.000005,0.000002,0.000004,-0.000004,-0.000005,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,2039,24000,0
2,1951.999327,-0.000006,-0.000004,0.000002,-0.000037,-0.000006,-0.000004,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,2102,24000,0
3,1952.099978,-0.000006,-0.000005,0.000002,-0.000054,-0.000006,-0.000005,0.000002,-0.000054,nan,nan,nan,nan,nan,nan,-1,stationary,2131,24000,0
4,1952.199821,-0.000008,-0.000010,0.000002,-0.000071,-0.000008,-0.000010,0.000002,-0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,2148,24000,0
5,1952.299657,-0.000007,-0.000013,0.000007,-0.000047,-0.000007,-0.000013,0.000007,-0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,2165,24000,0
6,1952.399498,-0.000007,-0.000010,0.000006,0.000070,-0.000007,-0.000010,0.000006,0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,2176,24000,0
7,1952.499356,-0.000009,-0.000008,0.000007,0.000110,-0.000009,-0.000008,0.000007,0.000110,nan,nan,nan,nan,nan,nan,-1,stationary,2193,24000,0
8,1952.599997,-0.000006,-0.000006,0.000007,0.000036,-0.000006,-0.000006,0.000007,0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,2207,24000,0
9,1952.699828,-0.000005,-0.000002,0.000011,0.000043,-0.000005,-0.000002,0.000011,0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,2217,24000,0
10,1952.799667,-0.000007,-0.000000,0.000013,0.000026,-0.000007,-0.000000,0.000013,0.000026,nan,nan,nan,nan,nan,nan,-1,stationary,2237,24000,0
11,1952.899509,-0.000013,-0.000007,0.000015,0.000045,-0.000013,-0.000007,0.000015,0.000045,nan,nan,nan,nan,nan,nan,-1,stationary,2279,24000,0
12,1952.999356,-0.000012,-0.000009,0.000016,0.000036,-0.000012,-0.000009,0.000016,0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,2327,24000,0
13,1953.099604,-0.000010,-0.000009,0.000015,0.000038,-0.000010,-0.000009,0.000015,0.000038,nan,nan,nan,nan,nan,nan,-1,stationary,2360,24000,0
14,1953.199446,-0.000007,-0.000009,0.000012,-0.000017,-0.000007,-0.000009,0.000012,-0.000017,nan,nan,nan,nan,nan,nan,-1,stationary,2371,24000,0
15,1953.299291,-0.000010,-0.000006,0.000012,-0.000209,-0.000010,-0.000006,0.000012,-0.000209,nan,nan,nan,nan,nan,nan,-1,stationary,2375,24000,0
16,1953.399912,0.000010,-0.000016,0.000009,-0.000283,0.000010,-0.000016,0.000009,-0.000283,nan,nan,nan,nan,nan,nan,-1,stationary,2379,24000,0
17,1953.499759,-0.000026,-0.000021,0.000016,-0.000021,-0.000026,-0.000021,0.000016,-0.000021,nan,nan,nan,nan,nan,nan,-1,stationary,2386,24000,0
18,1953.599598,-0.000006,0.000000,0.000014,-0.000174,-0.000006,0.000000,0.000014,-0.000174,nan,nan,nan,nan,nan,nan,-1,stationary,2399,24000,0
19,1953.699431,-0.000007,-0.000011,0.000013,-0.000042,-0.000007,-0.000011,0.000013,-0.000042,nan,nan,nan,nan,nan,nan,-1,stationary,2401,24000,0
20,1953.799668,-0.000013,-0.000015,0.000014,-0.000093,-0.000013,-0.000015,0.000014,-0.000093,nan,nan,nan,nan,nan,nan,-1,stationary,2297,24000,0
21,1953.899504,-0.000003,-0.000005,0.000011,-0.000152,-0.000003,-0.000005,0.000011,-0.000152,nan,nan,nan,nan,nan,nan,-1,stationary,2300,24000,0
22,1953.999350,-0.000007,-0.000017,0.000016,-0.000138,-0.000007,-0.000017,0.000016,-0.000138,nan,nan,nan,nan,nan,nan,-1,stationary,2307,24000,0
23,1954.099600,-0.000030,-0.000014,0.000051,-0.000182,-0.000030,-0.000014,0.000051,-0.000182,nan,nan,nan,nan,nan,nan,-1,stationary,2328,24000,0
24,1954.199424,-0.000018,-0.000015,0.000041,-0.000152,-0.000018,-0.000015,0.000041,-0.000152,nan,nan,nan,nan,nan,nan,-1,stationary,2374,24000,0
25,1954.299665,-0.000029,-0.000011,0.000043,-0.000097,-0.000029,-0.000011,0.000043,-0.000097,nan,nan,nan,nan,nan,nan,-1,stationary,2409,24000,0
26,1954.399500,-0.000011,-0.000024,0.000040,-0.000018,-0.000011,-0.000024,0.000040,-0.000018,nan,nan,nan,nan,nan,nan,-1,stationary,2419,24000,0
27,1954.499329,-0.000023,-0.000022,0.000040,-0.000007,-0.000023,-0.000022,0.000040,-0.000007,nan,nan,nan,nan,nan,nan,-1,stationary,2422,24000,0
28,1954.599970,-0.000020,-0.000017,0.000043,-0.000014,-0.000020,-0.000017,0.000043,-0.000014,nan,nan,nan,nan,nan,nan,-1,stationary,2424,24000,0
29,1954.699816,-0.000022,-0.000022,0.000048,0.000025,-0.000022,-0.000022,0.000048,0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,2426,24000,0
30,1954.799654,-0.000023,-0.000019,0.000049,0.000096,-0.000023,-0.000019,0.000049,0.000096,nan,nan,nan,nan,nan,nan,-1,stationary,2430,24000,0
31,1954.899494,-0.000018,-0.000020,0.000044,0.000163,-0.000018,-0.000020,0.000044,0.000163,nan,nan,nan,nan,nan,nan,-1,stationary,2434,24000,0
32,1954.999337,-0.000025,-0.000022,0.000043,0.000222,-0.000025,-0.000022,0.000043,0.000222,nan,nan,nan,nan,nan,nan,-1,stationary,2437,24000,0
33,1955.099979,-0.000021,-0.000020,0.000040,0.000242,-0.000021,-0.000020,0.000040,0.000242,nan,nan,nan,nan,nan,nan,-1,stationary,2439,24000,0
34,1955.199829,-0.000022,-0.000020,0.000038,0.000266,-0.000022,-0.000020,0.000038,0.000266,nan,nan,nan,nan,nan,nan,-1,stationary,2445,24000,0
35,1955.299679,-0.000009,-0.000021,0.000041,0.000092,-0.000009,-0.000021,0.000041,0.000092,nan,nan,nan,nan,nan,nan,-1,stationary,2470,24000,0
36,1955.399515,-0.000019,-0.000037,0.000042,0.000445,-0.000019,-0.000037,0.000042,0.000445,nan,nan,nan,nan,nan,nan,-1,stationary,2518,24000,0
37,1955.499358,-0.000051,-0.000011,0.000042,0.000262,-0.000051,-0.000011,0.000042,0.000262,nan,nan,nan,nan,nan,nan,-1,stationary,2564,24000,0
38,1955.599600,-0.000049,-0.000032,0.000048,0.000446,-0.000049,-0.000032,0.000048,0.000446,nan,nan,nan,nan,nan,nan,-1,stationary,2619,24000,0
39,1955.699435,0.000016,-0.000011,0.000044,0.000534,0.000016,-0.000011,0.000044,0.000534,nan,nan,nan,nan,nan,nan,-1,stationary,2623,24000,0
40,1955.799669,-0.000057,-0.000010,0.000038,0.000733,-0.000057,-0.000010,0.000038,0.000733,nan,nan,nan,nan,nan,nan,-1,stationary,2445,24000,0
41,1955.899516,-0.000053,-0.000015,0.000042,0.000729,-0.000053,-0.000015,0.000042,0.000729,nan,nan,nan,nan,nan,nan,-1,stationary,2477,24000,0
42,1955.999354,-0.000012,0.000008,0.000040,0.000474,-0.000012,0.000008,0.000040,0.000474,nan,nan,nan,nan,nan,nan,-1,stationary,2478,24000,0
43,1956.099994,-0.000039,-0.000039,0.000039,0.000717,-0.000039,-0.000039,0.000039,0.000717,nan,nan,nan,nan,nan,nan,-1,stationary,2480,24000,0
44,1956.199832,-0.000029,-0.000031,0.000037,0.000629,-0.000029,-0.000031,0.000037,0.000629,nan,nan,nan,nan,nan,nan,-1,stationary,2482,24000,0
45,1956.299680,-0.000027,-0.000014,0.000036,0.000627,-0.000027,-0.000014,0.000036,0.000627,nan,nan,nan,nan,nan,nan,-1,stationary,2484,24000,0
46,1956.399509,-0.000045,-0.000026,0.000039,0.000698,-0.000045,-0.000026,0.000039,0.000698,nan,nan,nan,nan,nan,nan,-1,stationary,2488,24000,0
47,1956.499352,-0.000026,-0.000028,0.000039,0.000519,-0.000026,-0.000028,0.000039,0.000519,nan,nan,nan,nan,nan,nan,-1,stationary,2511,24000,0
48,1956.599978,-0.000061,-0.000014,0.000037,0.001050,-0.000061,-0.000014,0.000037,0.001050,nan,nan,nan,nan,nan,nan,-1,stationary,2556,24000,0
49,1956.699822,-0.000019,-0.000011,0.000039,0.000584,-0.000019,-0.000011,0.000039,0.000584,nan,nan,nan,nan,nan,nan,-1,stationary,2608,24000,0
50,1956.799662,-0.000053,-0.000033,0.000032,0.001072,-0.000053,-0.000033,0.000032,0.001072,nan,nan,nan,nan,nan,nan,-1,stationary,2641,24000,0
51,1956.899516,0.000088,-0.000060,-0.000005,0.000334,0.000088,-0.000060,-0.000005,0.000334,nan,nan,nan,nan,nan,nan,-1,stationary,2644,24000,0
52,1956.999363,-0.000034,-0.000016,0.000005,0.001724,-0.000034,-0.000016,0.000005,0.001724,nan,nan,nan,nan,nan,nan,-1,stationary,2644,24000,0
53,1957.099993,-0.000032,-0.000024,0.000006,0.003055,-0.000032,-0.000024,0.000006,0.003055,nan,nan,nan,nan,nan,nan,-1,stationary,2644,24000,0
54,1957.199826,-0.000314,0.000103,0.000017,0.003984,-0.000314,0.000103,0.000017,0.003984,nan,nan,nan,nan,nan,nan,-1,stationary,2647,24000,0
55,1957.299666,0.001249,0.000909,-0.000164,0.003747,0.000951,-0.000471,0.000002,0.005088,0.002597609897673112,0.0026110890757359583,-0.0022048090515715945,-0.0005047965446400442,0.9793988025136611,0.0023791661454008583,1,mild,2648,24000,1
56,1957.399503,0.000998,0.001094,-0.000053,0.004295,0.000998,0.001094,-0.000053,0.004295,nan,nan,nan,nan,nan,nan,-1,stationary,2655,24000,0
57,1957.499354,0.000985,0.001069,-0.000037,0.007537,0.000985,0.001069,-0.000037,0.007537,nan,nan,nan,nan,nan,nan,-1,stationary,2656,24000,0
58,1957.599610,0.001065,0.001058,-0.000043,0.007421,0.001065,0.001058,-0.000043,0.007421,nan,nan,nan,nan,nan,nan,-1,stationary,2661,24000,0
59,1957.699452,0.001121,0.001101,-0.000029,0.008677,0.001121,0.001101,-0.000029,0.008677,nan,nan,nan,nan,nan,nan,-1,stationary,2714,24000,0
60,1957.799301,0.007599,0.002249,-0.000323,0.017908,0.001951,0.001557,-0.000028,0.016449,0.012772139935319265,0.0035521448813968072,-0.007316576146008452,0.008601123088052469,0.9729270889286898,0.04087027803803775,1,mild,2617,24000,1
61,1957.899948,0.016893,0.003255,-0.000046,0.029022,0.018012,0.004917,-0.000214,0.030082,0.008808174383061024,-0.00011960419924428832,0.0008468752263470764,0.011250553167005531,0.9651957114047348,0.0007432928339740534,1,mild,2682,24000,1
62,1957.999785,0.029539,0.011997,0.000852,0.033457,0.031547,0.005654,0.000046,0.039709,0.011969382448475393,0.01029246435223056,0.002997710418490016,0.004257142554697884,0.9762206452606258,0.005379212935837034,1,mild,2723,24000,1
63,1958.099626,0.037529,0.013734,0.001961,0.028802,0.027712,0.008960,0.000553,0.035733,0.015374101809501422,0.008752768462936458,0.001823354688017898,-0.005621895114391963,0.9753085699947036,0.12743231296796445,1,mild,2734,24000,1
64,1958.199467,0.053571,0.010570,0.002294,0.017014,0.046302,0.006245,0.000865,0.019179,0.016791985244747253,-0.00032775923969086476,0.0022820170601582372,-0.012198463769763013,0.9667335551783123,0.015116267092097735,1,mild,2748,24000,1
65,1958.299321,0.067326,-0.001360,0.001320,0.008939,0.068665,-0.004698,0.000605,0.000755,0.011371646551071084,-0.0092538759092215,0.004596922228849809,-0.008146682301699659,0.9713486607331274,0.005716497548203089,1,translating,2764,24000,1
66,1958.399966,0.089559,-0.015589,0.000854,-0.004542,0.079545,-0.025845,-0.000067,-0.002713,0.022952181660453708,-0.00818953182042553,0.004796676633922905,-0.013751873090869206,0.9699873456174705,0.017768349119515112,1,translating,2778,24000,1
67,1958.499797,0.113198,-0.021260,0.000126,-0.021439,0.113087,-0.026215,-0.000085,-0.023530,0.023396462474094118,-0.002340553757150657,0.0005929973696417785,-0.01716387550163571,0.9619126575443293,0.0018020155164413132,1,translating,2811,24000,1
68,1958.599637,0.133562,-0.025195,0.000171,-0.029240,0.154084,-0.037188,0.000874,-0.043437,0.01876808997287141,-0.00028669967723698314,-0.0012415760714191895,-0.008104687177918093,0.9706966038220686,0.025685593377628577,1,translating,2839,24000,1
69,1958.699475,0.149248,-0.028602,0.000951,-0.035239,0.137859,-0.027751,0.000116,-0.033067,0.02197602736065435,-0.0018254584172171864,0.0015866591324965459,-0.006224552067064616,0.9693138381164139,0.039616910308622584,1,translating,2881,24000,1
70,1958.799308,0.174847,-0.030742,0.002443,-0.038708,0.171230,-0.033031,0.002115,-0.042621,0.025675460897871066,0.0001672322168253873,0.003831387712980549,-0.0034604723404696655,0.9732879562740078,0.002206732312024393,1,translating,2906,24000,1
71,1958.899960,0.190873,-0.032860,0.001193,-0.041090,0.173922,-0.029169,0.000299,-0.041586,0.021942301291166144,-0.003757722367354426,-0.0012590295683024147,-0.0023192477240090797,0.975417898394529,0.14089600848521047,1,mild,2940,24000,1
72,1958.999810,0.216295,-0.039106,0.001576,-0.047256,0.197418,-0.036199,0.000242,-0.051037,0.03146156831163627,-0.007874708782420806,0.00016826187123064162,-0.006367247991942987,0.9703005229045517,0.06089615369560702,1,translating,3030,24000,1
73,1959.099657,0.244579,-0.042158,0.001693,-0.052487,0.232327,-0.043642,0.000721,-0.050777,0.03045275429867561,0.0005260706803704857,0.0040155273524013005,-0.005315302257787622,0.9665011647506663,0.025062078669852505,1,translating,3116,24000,1
