scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.899477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,3109,24000,0
1,1951.999327,-0.000002,0.000000,0.000001,-0.000049,-0.000002,0.000000,0.000001,-0.000049,nan,nan,nan,nan,nan,nan,-1,stationary,3628,24000,0
2,1952.099978,-0.000002,-0.000001,0.000001,-0.000067,-0.000002,-0.000001,0.000001,-0.000067,nan,nan,nan,nan,nan,nan,-1,stationary,3771,24000,0
3,1952.199821,-0.000005,-0.000007,-0.000000,-0.000096,-0.000005,-0.000007,-0.000000,-0.000096,nan,nan,nan,nan,nan,nan,-1,stationary,3850,24000,0
4,1952.299657,-0.000006,-0.000014,0.000005,-0.000080,-0.000006,-0.000014,0.000005,-0.000080,nan,nan,nan,nan,nan,nan,-1,stationary,3918,24000,0
5,1952.399498,-0.000005,-0.000016,0.000004,0.000030,-0.000005,-0.000016,0.000004,0.000030,nan,nan,nan,nan,nan,nan,-1,stationary,3968,24000,0
6,1952.499356,-0.000007,-0.000016,0.000004,0.000061,-0.000007,-0.000016,0.000004,0.000061,nan,nan,nan,nan,nan,nan,-1,stationary,4005,24000,0
7,1952.599997,-0.000007,-0.000015,0.000004,-0.000021,-0.000007,-0.000015,0.000004,-0.000021,nan,nan,nan,nan,nan,nan,-1,stationary,4044,24000,0
8,1952.699828,-0.000005,-0.000011,0.000008,-0.000020,-0.000005,-0.000011,0.000008,-0.000020,nan,nan,nan,nan,nan,nan,-1,stationary,4075,24000,0
9,1952.799667,-0.000005,-0.000008,0.000010,-0.000027,-0.000005,-0.000008,0.000010,-0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,4103,24000,0
10,1952.899509,-0.000010,-0.000012,0.000011,-0.000012,-0.000010,-0.000012,0.000011,-0.000012,nan,nan,nan,nan,nan,nan,-1,stationary,4162,24000,0
11,1952.999356,-0.000012,-0.000016,0.000012,-0.000027,-0.000012,-0.000016,0.000012,-0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,4218,24000,0
12,1953.099604,-0.000012,-0.000018,0.000011,-0.000033,-0.000012,-0.000018,0.000011,-0.000033,nan,nan,nan,nan,nan,nan,-1,stationary,4255,24000,0
13,1953.199446,-0.000009,-0.000019,0.000008,-0.000096,-0.000009,-0.000019,0.000008,-0.000096,nan,nan,nan,nan,nan,nan,-1,stationary,4271,24000,0
14,1953.299291,-0.000015,-0.000016,0.000009,-0.000283,-0.000015,-0.000016,0.000009,-0.000283,nan,nan,nan,nan,nan,nan,-1,stationary,4283,24000,0
15,1953.399912,0.000003,-0.000025,0.000006,-0.000441,0.000003,-0.000025,0.000006,-0.000441,nan,nan,nan,nan,nan,nan,-1,stationary,4295,24000,0
16,1953.499759,-0.000024,-0.000038,0.000012,-0.000183,-0.000024,-0.000038,0.000012,-0.000183,nan,nan,nan,nan,nan,nan,-1,stationary,4309,24000,0
17,1953.599598,-0.000017,-0.000021,0.000010,-0.000342,-0.000017,-0.000021,0.000010,-0.000342,nan,nan,nan,nan,nan,nan,-1,stationary,4312,24000,0
18,1953.699431,-0.000012,-0.000027,0.000009,-0.000219,-0.000012,-0.000027,0.000009,-0.000219,nan,nan,nan,nan,nan,nan,-1,stationary,4323,24000,0
19,1953.799668,-0.000020,-0.000038,0.000010,-0.000219,-0.000020,-0.000038,0.000010,-0.000219,nan,nan,nan,nan,nan,nan,-1,stationary,4331,24000,0
