scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.699814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,2228,24000,0
1,1951.799651,0.000000,-0.000001,0.000001,0.000016,0.000000,-0.000001,0.000001,0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,2563,24000,0
2,1951.899477,-0.000000,-0.000000,0.000002,-0.000027,-0.000000,-0.000000,0.000002,-0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,2675,24000,0
3,1951.999327,0.000001,-0.000001,0.000001,-0.000089,0.000001,-0.000001,0.000001,-0.000089,nan,nan,nan,nan,nan,nan,-1,stationary,2714,24000,0
4,1952.099978,0.000000,-0.000001,0.000002,-0.000052,0.000000,-0.000001,0.000002,-0.000052,nan,nan,nan,nan,nan,nan,-1,stationary,2745,24000,0
5,1952.199821,-0.000002,-0.000006,0.000001,-0.000062,-0.000002,-0.000006,0.000001,-0.000062,nan,nan,nan,nan,nan,nan,-1,stationary,2773,24000,0
6,1952.299657,0.000001,-0.000003,0.000004,-0.000014,0.000001,-0.000003,0.000004,-0.000014,nan,nan,nan,nan,nan,nan,-1,stationary,2795,24000,0
7,1952.399498,-0.000000,-0.000004,0.000004,-0.000002,-0.000000,-0.000004,0.000004,-0.000002,nan,nan,nan,nan,nan,nan,-1,stationary,2809,24000,0
8,1952.499356,-0.000000,-0.000003,0.000004,0.000016,-0.000000,-0.000003,0.000004,0.000016,nan,nan,nan,nan,nan,nan,-1,stationary,2831,24000,0
9,1952.599997,-0.000000,-0.000003,0.000005,-0.000042,-0.000000,-0.000003,0.000005,-0.000042,nan,nan,nan,nan,nan,nan,-1,stationary,2855,24000,0
10,1952.699828,-0.000001,-0.000003,0.000006,-0.000038,-0.000001,-0.000003,0.000006,-0.000038,nan,nan,nan,nan,nan,nan,-1,stationary,2867,24000,0
11,1952.799667,-0.000003,-0.000002,0.000007,-0.000060,-0.000003,-0.000002,0.000007,-0.000060,nan,nan,nan,nan,nan,nan,-1,stationary,2882,24000,0
12,1952.899509,-0.000002,-0.000004,0.000006,-0.000066,-0.000002,-0.000004,0.000006,-0.000066,nan,nan,nan,nan,nan,nan,-1,stationary,2932,24000,0
13,1952.999356,-0.000003,-0.000004,0.000006,-0.000055,-0.000003,-0.000004,0.000006,-0.000055,nan,nan,nan,nan,nan,nan,-1,stationary,2978,24000,0
14,1953.099604,-0.000001,-0.000005,0.000005,-0.000108,-0.000001,-0.000005,0.000005,-0.000108,nan,nan,nan,nan,nan,nan,-1,stationary,3002,24000,0
15,1953.199446,-0.000003,-0.000003,0.000006,-0.000169,-0.000003,-0.000003,0.000006,-0.000169,nan,nan,nan,nan,nan,nan,-1,stationary,3015,24000,0
16,1953.299291,-0.000006,-0.000003,0.000008,-0.000288,-0.000006,-0.000003,0.000008,-0.000288,nan,nan,nan,nan,nan,nan,-1,stationary,3024,24000,0
