scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,6019,24000,0
1,1951.899477,-0.000000,-0.000001,0.000002,-0.000036,-0.000000,-0.000001,0.000002,-0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,7753,24000,0
2,1951.999327,-0.000003,-0.000000,0.000003,-0.000024,-0.000003,-0.000000,0.000003,-0.000024,nan,nan,nan,nan,nan,nan,-1,stationary,8328,24000,0
3,1952.099978,-0.000003,-0.000002,0.000003,-0.000029,-0.000003,-0.000002,0.000003,-0.000029,nan,nan,nan,nan,nan,nan,-1,stationary,8659,24000,0
4,1952.199821,-0.000006,-0.000007,0.000002,-0.000058,-0.000006,-0.000007,0.000002,-0.000058,nan,nan,nan,nan,nan,nan,-1,stationary,8903,24000,0
5,1952.299657,-0.000004,-0.000008,0.000005,-0.000028,-0.000004,-0.000008,0.000005,-0.000028,nan,nan,nan,nan,nan,nan,-1,stationary,9105,24000,0
6,1952.399498,-0.000005,-0.000007,0.000003,0.000063,-0.000005,-0.000007,0.000003,0.000063,nan,nan,nan,nan,nan,nan,-1,stationary,9233,24000,0
7,1952.499356,-0.000007,-0.000006,0.000004,0.000102,-0.000007,-0.000006,0.000004,0.000102,nan,nan,nan,nan,nan,nan,-1,stationary,9337,24000,0
8,1952.599997,-0.000007,-0.000006,0.000005,0.000054,-0.000007,-0.000006,0.000005,0.000054,nan,nan,nan,nan,nan,nan,-1,stationary,9439,24000,0
9,1952.699828,-0.000004,-0.000001,0.000009,0.000034,-0.000004,-0.000001,0.000009,0.000034,nan,nan,nan,nan,nan,nan,-1,stationary,9528,24000,0
10,1952.799667,-0.000006,0.000002,0.000012,0.000017,-0.000006,0.000002,0.000012,0.000017,nan,nan,nan,nan,nan,nan,-1,stationary,9615,24000,0
11,1952.899509,-0.000011,-0.000004,0.000015,0.000036,-0.000011,-0.000004,0.000015,0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,9726,24000,0
12,1952.999356,-0.000011,-0.000007,0.000016,0.000027,-0.000011,-0.000007,0.000016,0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,9819,24000,0
13,1953.099604,-0.000010,-0.000008,0.000016,0.000029,-0.000010,-0.000008,0.000016,0.000029,nan,nan,nan,nan,nan,nan,-1,stationary,9899,24000,0
14,1953.199446,-0.000006,-0.000008,0.000014,-0.000026,-0.000006,-0.000008,0.000014,-0.000026,nan,nan,nan,nan,nan,nan,-1,stationary,9951,24000,0
15,1953.299291,-0.000007,-0.000004,0.000016,-0.000311,-0.000007,-0.000004,0.000016,-0.000311,nan,nan,nan,nan,nan,nan,-1,stationary,10002,24000,0
16,1953.399912,0.000010,-0.000014,0.000011,-0.000292,0.000010,-0.000014,0.000011,-0.000292,nan,nan,nan,nan,nan,nan,-1,stationary,10058,24000,0
17,1953.499759,-0.000022,-0.000022,0.000018,-0.000028,-0.000022,-0.000022,0.000018,-0.000028,nan,nan,nan,nan,nan,nan,-1,stationary,10138,24000,0
18,1953.599598,-0.000008,-0.000002,0.000017,-0.000181,-0.000008,-0.000002,0.000017,-0.000181,nan,nan,nan,nan,nan,nan,-1,stationary,10197,24000,0
19,1953.699431,-0.000006,-0.000010,0.000016,-0.000049,-0.000006,-0.000010,0.000016,-0.000049,nan,nan,nan,nan,nan,nan,-1,stationary,10233,24000,0
20,1953.799668,-0.000013,-0.000018,0.000017,-0.000043,-0.000013,-0.000018,0.000017,-0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,10153,24000,0
21,1953.899504,-0.000003,-0.000008,0.000016,-0.000151,-0.000003,-0.000008,0.000016,-0.000151,nan,nan,nan,nan,nan,nan,-1,stationary,10170,24000,0
22,1953.999350,-0.000005,-0.000016,0.000020,-0.000136,-0.000005,-0.000016,0.000020,-0.000136,nan,nan,nan,nan,nan,nan,-1,stationary,10198,24000,0
23,1954.099600,-0.000027,-0.000014,0.000055,-0.000179,-0.000027,-0.000014,0.000055,-0.000179,nan,nan,nan,nan,nan,nan,-1,stationary,10243,24000,0
24,1954.199424,-0.000019,-0.000014,0.000055,-0.000149,-0.000019,-0.000014,0.000055,-0.000149,nan,nan,nan,nan,nan,nan,-1,stationary,10355,24000,0
25,1954.299665,-0.000029,-0.000011,0.000054,-0.000095,-0.000029,-0.000011,0.000054,-0.000095,nan,nan,nan,nan,nan,nan,-1,stationary,10424,24000,0
26,1954.399500,-0.000013,-0.000022,0.000053,-0.000015,-0.000013,-0.000022,0.000053,-0.000015,nan,nan,nan,nan,nan,nan,-1,stationary,10447,24000,0
27,1954.499329,-0.000019,-0.000022,0.000051,-0.000111,-0.000019,-0.000022,0.000051,-0.000111,nan,nan,nan,nan,nan,nan,-1,stationary,10465,24000,0
28,1954.599970,-0.000014,-0.000020,0.000054,-0.000027,-0.000014,-0.000020,0.000054,-0.000027,nan,nan,nan,nan,nan,nan,-1,stationary,10481,24000,0
29,1954.699816,-0.000016,-0.000024,0.000062,0.000012,-0.000016,-0.000024,0.000062,0.000012,nan,nan,nan,nan,nan,nan,-1,stationary,10502,24000,0
30,1954.799654,-0.000018,-0.000023,0.000062,0.000075,-0.000018,-0.000023,0.000062,0.000075,nan,nan,nan,nan,nan,nan,-1,stationary,10519,24000,0
31,1954.899494,-0.000016,-0.000024,0.000059,0.000140,-0.000016,-0.000024,0.000059,0.000140,nan,nan,nan,nan,nan,nan,-1,stationary,10533,24000,0
32,1954.999337,-0.000023,-0.000026,0.000059,0.000200,-0.000023,-0.000026,0.000059,0.000200,nan,nan,nan,nan,nan,nan,-1,stationary,10553,24000,0
33,1955.099979,-0.000020,-0.000024,0.000057,0.000217,-0.000020,-0.000024,0.000057,0.000217,nan,nan,nan,nan,nan,nan,-1,stationary,10569,24000,0
34,1955.199829,-0.000023,-0.000025,0.000057,0.000277,-0.000023,-0.000025,0.000057,0.000277,nan,nan,nan,nan,nan,nan,-1,stationary,10587,24000,0
35,1955.299679,-0.000011,-0.000026,0.000060,0.000082,-0.000011,-0.000026,0.000060,0.000082,nan,nan,nan,nan,nan,nan,-1,stationary,10612,24000,0
