scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,11176,24000,0
1,1951.899477,-0.000004,-0.000005,0.000001,0.000004,-0.000004,-0.000005,0.000001,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,16484,24000,0
2,1951.999327,-0.000007,-0.000007,0.000002,-0.000049,-0.000007,-0.000007,0.000002,-0.000049,nan,nan,nan,nan,nan,nan,-1,stationary,19157,24000,0
3,1952.099978,-0.000005,-0.000008,0.000002,-0.000070,-0.000005,-0.000008,0.000002,-0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,20950,24000,0
4,1952.199821,-0.000010,-0.000014,0.000001,-0.000073,-0.000010,-0.000014,0.000001,-0.000073,nan,nan,nan,nan,nan,nan,-1,stationary,22182,24000,0
5,1952.299657,-0.000011,-0.000021,0.000007,-0.000049,-0.000011,-0.000021,0.000007,-0.000049,nan,nan,nan,nan,nan,nan,-1,stationary,23126,24000,0
6,1952.399498,-0.000011,-0.000023,0.000006,0.000068,-0.000011,-0.000023,0.000006,0.000068,nan,nan,nan,nan,nan,nan,-1,stationary,23886,24000,0
7,1952.499356,-0.000014,-0.000024,0.000007,0.000107,-0.000014,-0.000024,0.000007,0.000107,nan,nan,nan,nan,nan,nan,-1,stationary,24470,24000,0
8,1952.599997,-0.000015,-0.000023,0.000007,0.000068,-0.000015,-0.000023,0.000007,0.000068,nan,nan,nan,nan,nan,nan,-1,stationary,25002,24000,0
9,1952.699828,-0.000013,-0.000019,0.000011,0.000039,-0.000013,-0.000019,0.000011,0.000039,nan,nan,nan,nan,nan,nan,-1,stationary,25398,24000,0
10,1952.799667,-0.000015,-0.000014,0.000013,0.000021,-0.000015,-0.000014,0.000013,0.000021,nan,nan,nan,nan,nan,nan,-1,stationary,25795,24000,0
11,1952.899509,-0.000017,-0.000013,0.000013,0.000047,-0.000017,-0.000013,0.000013,0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,26159,24000,0
12,1952.999356,-0.000017,-0.000015,0.000011,0.000024,-0.000017,-0.000015,0.000011,0.000024,nan,nan,nan,nan,nan,nan,-1,stationary,26493,24000,0
13,1953.099604,-0.000018,-0.000015,0.000011,0.000047,-0.000018,-0.000015,0.000011,0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,26776,24000,0
14,1953.199446,-0.000017,-0.000016,0.000009,-0.000033,-0.000017,-0.000016,0.000009,-0.000033,nan,nan,nan,nan,nan,nan,-1,stationary,26999,24000,0
15,1953.299291,-0.000024,-0.000014,0.000011,-0.000213,-0.000024,-0.000014,0.000011,-0.000213,nan,nan,nan,nan,nan,nan,-1,stationary,27180,24000,0
16,1953.399912,-0.000007,-0.000022,0.000008,-0.000363,-0.000007,-0.000022,0.000008,-0.000363,nan,nan,nan,nan,nan,nan,-1,stationary,27370,24000,0
17,1953.499759,-0.000034,-0.000037,0.000015,-0.000097,-0.000034,-0.000037,0.000015,-0.000097,nan,nan,nan,nan,nan,nan,-1,stationary,27535,24000,0
18,1953.599598,-0.000030,-0.000021,0.000013,-0.000249,-0.000030,-0.000021,0.000013,-0.000249,nan,nan,nan,nan,nan,nan,-1,stationary,27698,24000,0
19,1953.699431,-0.000024,-0.000026,0.000013,-0.000118,-0.000024,-0.000026,0.000013,-0.000118,nan,nan,nan,nan,nan,nan,-1,stationary,27827,24000,0
