scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,4721,24000,0
1,1951.899477,-0.000004,-0.000005,0.000001,0.000004,-0.000004,-0.000005,0.000001,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,5904,24000,0
2,1951.999327,-0.000008,-0.000006,0.000002,-0.000037,-0.000008,-0.000006,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,6270,24000,0
3,1952.099978,-0.000010,-0.000007,0.000003,-0.000063,-0.000010,-0.000007,0.000003,-0.000063,nan,nan,nan,nan,nan,nan,-1,stationary,6473,24000,0
4,1952.199821,-0.000013,-0.000013,0.000002,-0.000070,-0.000013,-0.000013,0.000002,-0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,6615,24000,0
5,1952.299657,-0.000014,-0.000019,0.000007,-0.000046,-0.000014,-0.000019,0.000007,-0.000046,nan,nan,nan,nan,nan,nan,-1,stationary,6737,24000,0
6,1952.399498,-0.000014,-0.000021,0.000006,0.000071,-0.000014,-0.000021,0.000006,0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,6828,24000,0
7,1952.499356,-0.000017,-0.000021,0.000007,0.000111,-0.000017,-0.000021,0.000007,0.000111,nan,nan,nan,nan,nan,nan,-1,stationary,6895,24000,0
8,1952.599997,-0.000017,-0.000020,0.000007,0.000034,-0.000017,-0.000020,0.000007,0.000034,nan,nan,nan,nan,nan,nan,-1,stationary,6950,24000,0
9,1952.699828,-0.000016,-0.000016,0.000011,0.000043,-0.000016,-0.000016,0.000011,0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,7000,24000,0
10,1952.799667,-0.000019,-0.000011,0.000013,0.000025,-0.000019,-0.000011,0.000013,0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,7056,24000,0
11,1952.899509,-0.000025,-0.000014,0.000016,0.000044,-0.000025,-0.000014,0.000016,0.000044,nan,nan,nan,nan,nan,nan,-1,stationary,7146,24000,0
12,1952.999356,-0.000028,-0.000018,0.000017,0.000036,-0.000028,-0.000018,0.000017,0.000036,nan,nan,nan,nan,nan,nan,-1,stationary,7224,24000,0
13,1953.099604,-0.000029,-0.000020,0.000017,0.000038,-0.000029,-0.000020,0.000017,0.000038,nan,nan,nan,nan,nan,nan,-1,stationary,7284,24000,0
14,1953.199446,-0.000027,-0.000021,0.000014,-0.000017,-0.000027,-0.000021,0.000014,-0.000017,nan,nan,nan,nan,nan,nan,-1,stationary,7321,24000,0
15,1953.299291,-0.000034,-0.000019,0.000015,-0.000197,-0.000034,-0.000019,0.000015,-0.000197,nan,nan,nan,nan,nan,nan,-1,stationary,7359,24000,0
16,1953.399912,-0.000016,-0.000027,0.000013,-0.000347,-0.000016,-0.000027,0.000013,-0.000347,nan,nan,nan,nan,nan,nan,-1,stationary,7385,24000,0
17,1953.499759,-0.000044,-0.000040,0.000020,-0.000080,-0.000044,-0.000040,0.000020,-0.000080,nan,nan,nan,nan,nan,nan,-1,stationary,7406,24000,0
18,1953.599598,-0.000048,-0.000034,0.000018,-0.000217,-0.000048,-0.000034,0.000018,-0.000217,nan,nan,nan,nan,nan,nan,-1,stationary,7424,24000,0
19,1953.699431,-0.000049,-0.000043,0.000018,-0.000084,-0.000049,-0.000043,0.000018,-0.000084,nan,nan,nan,nan,nan,nan,-1,stationary,7444,24000,0
20,1953.799668,-0.000056,-0.000053,0.000019,-0.000076,-0.000056,-0.000053,0.000019,-0.000076,nan,nan,nan,nan,nan,nan,-1,stationary,7368,24000,0
21,1953.899504,-0.000050,-0.000048,0.000020,-0.000175,-0.000050,-0.000048,0.000020,-0.000175,nan,nan,nan,nan,nan,nan,-1,stationary,7388,24000,0
22,1953.999350,-0.000050,-0.000051,0.000023,-0.000148,-0.000050,-0.000051,0.000023,-0.000148,nan,nan,nan,nan,nan,nan,-1,stationary,7409,24000,0
23,1954.099600,-0.000071,-0.000047,0.000052,-0.000210,-0.000071,-0.000047,0.000052,-0.000210,nan,nan,nan,nan,nan,nan,-1,stationary,7449,24000,0
24,1954.199424,-0.000066,-0.000047,0.000049,-0.000180,-0.000066,-0.000047,0.000049,-0.000180,nan,nan,nan,nan,nan,nan,-1,stationary,7525,24000,0
25,1954.299665,-0.000076,-0.000044,0.000049,-0.000126,-0.000076,-0.000044,0.000049,-0.000126,nan,nan,nan,nan,nan,nan,-1,stationary,7580,24000,0
26,1954.399500,-0.000060,-0.000055,0.000048,-0.000045,-0.000060,-0.000055,0.000048,-0.000045,nan,nan,nan,nan,nan,nan,-1,stationary,7603,24000,0
27,1954.499329,-0.000063,-0.000060,0.000046,-0.000060,-0.000063,-0.000060,0.000046,-0.000060,nan,nan,nan,nan,nan,nan,-1,stationary,7624,24000,0
28,1954.599970,-0.000061,-0.000057,0.000046,-0.000087,-0.000061,-0.000057,0.000046,-0.000087,nan,nan,nan,nan,nan,nan,-1,stationary,7636,24000,0
29,1954.699816,-0.000060,-0.000060,0.000046,-0.000072,-0.000060,-0.000060,0.000046,-0.000072,nan,nan,nan,nan,nan,nan,-1,stationary,7659,24000,0
30,1954.799654,-0.000061,-0.000058,0.000046,-0.000009,-0.000061,-0.000058,0.000046,-0.000009,nan,nan,nan,nan,nan,nan,-1,stationary,7674,24000,0
31,1954.899494,-0.000054,-0.000058,0.000043,0.000056,-0.000054,-0.000058,0.000043,0.000056,nan,nan,nan,nan,nan,nan,-1,stationary,7691,24000,0
32,1954.999337,-0.000059,-0.000062,0.000042,0.000114,-0.000059,-0.000062,0.000042,0.000114,nan,nan,nan,nan,nan,nan,-1,stationary,7703,24000,0
