scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1950.799611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,6026,24000,0
1,1950.899451,-0.000008,0.000026,-0.000008,0.000102,-0.000008,0.000026,-0.000008,0.000102,nan,nan,nan,nan,nan,nan,-1,stationary,7790,24000,0
2,1950.999297,-0.000010,0.000037,-0.000011,0.000132,-0.000010,0.000037,-0.000011,0.000132,nan,nan,nan,nan,nan,nan,-1,stationary,8348,24000,0
3,1951.099944,-0.000013,0.000057,-0.000018,0.000234,-0.000013,0.000057,-0.000018,0.000234,nan,nan,nan,nan,nan,nan,-1,stationary,8679,24000,0
4,1951.199783,-0.000023,0.000087,-0.000034,0.000382,-0.000023,0.000087,-0.000034,0.000382,nan,nan,nan,nan,nan,nan,-1,stationary,8914,24000,0
5,1951.299620,-0.000039,0.000128,-0.000049,0.000486,-0.000039,0.000128,-0.000049,0.000486,nan,nan,nan,nan,nan,nan,-1,stationary,9106,24000,0
6,1951.399467,-0.000048,0.000160,-0.000065,0.000612,-0.000048,0.000160,-0.000065,0.000612,nan,nan,nan,nan,nan,nan,-1,stationary,9288,24000,0
7,1951.499323,-0.000054,0.000190,-0.000083,0.000684,-0.000054,0.000190,-0.000083,0.000684,nan,nan,nan,nan,nan,nan,-1,stationary,9428,24000,0
8,1951.599967,-0.000061,0.000216,-0.000089,0.000769,-0.000061,0.000216,-0.000089,0.000769,nan,nan,nan,nan,nan,nan,-1,stationary,9613,24000,0
9,1951.699814,-0.000061,0.000220,-0.000089,0.000777,-0.000061,0.000220,-0.000089,0.000777,nan,nan,nan,nan,nan,nan,-1,stationary,9777,24000,0
10,1951.799651,-0.000061,0.000217,-0.000084,0.000795,-0.000061,0.000217,-0.000084,0.000795,nan,nan,nan,nan,nan,nan,-1,stationary,9899,24000,0
11,1951.899477,-0.000061,0.000210,-0.000074,0.000723,-0.000061,0.000210,-0.000074,0.000723,nan,nan,nan,nan,nan,nan,-1,stationary,10005,24000,0
12,1951.999327,-0.000058,0.000204,-0.000067,0.000669,-0.000058,0.000204,-0.000067,0.000669,nan,nan,nan,nan,nan,nan,-1,stationary,10072,24000,0
13,1952.099978,-0.000057,0.000193,-0.000058,0.000704,-0.000057,0.000193,-0.000058,0.000704,nan,nan,nan,nan,nan,nan,-1,stationary,10113,24000,0
14,1952.199821,-0.000056,0.000191,-0.000053,0.000695,-0.000056,0.000191,-0.000053,0.000695,nan,nan,nan,nan,nan,nan,-1,stationary,10151,24000,0
15,1952.299657,-0.000053,0.000187,-0.000045,0.000793,-0.000053,0.000187,-0.000045,0.000793,nan,nan,nan,nan,nan,nan,-1,stationary,10186,24000,0
16,1952.399498,-0.000052,0.000183,-0.000042,0.000806,-0.000052,0.000183,-0.000042,0.000806,nan,nan,nan,nan,nan,nan,-1,stationary,10218,24000,0
